brand,model,model_year,list_price,color,configuration,condition,body_type,wheel_config,transmission,fuel_type,mileage,carfax_link,vin_number,image_link,dealer_address
Volkswagen,Taos,2022,29990,Blue,,Used,"SUV, Crossover",Front-wheel drive (FWD),Automatic,Gasoline,79478,,3VVEX7B29NM001632,,
Mercedes-Benz,A-Class,2022,42990,White,,Used,Sedan,All-wheel drive (AWD),Automatic,Gasoline,4854,,W1K3G4FB7NJ377991,,
Dodge,Journey,2013,2990,Red,,Used,Other,Front-wheel drive (FWD),Automatic,Gasoline,213084,,3C4PDCCG5DT569755,,
Mitsubishi,Other,2018,25539,White,,Used,"SUV, Crossover",4 x 4,Automatic,Hybrid-Electric,95974,,JA4J24A55JZ621029,,
Hyundai,Elantra,2012,2999,Silver,,Used,Other,Front-wheel drive (FWD),Automatic,Gasoline,241868,,KMHDB8AE4CU153557,,
Honda,Fit,2011,4990,Blue,,Used,Hatchback,Front-wheel drive (FWD),Automatic,Gasoline,290191,,JHMGE8H58BC801435,,
Ford,Escape,2017,18990,Blue,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,47308,,1FMCU9GD5HUE79935,,
Honda,CR-V,2011,7300,Grey,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,189269,,5J6RE4H56BL818179,,
Mazda,3,2016,18990,Sedan,,Used,Other,Automatic,Gasoline,3MZBM1U79GM320027,76896,,A0027T,,
Hyundai,Elantra,2021,22990,White,,Used,Other,Front-wheel drive (FWD),Automatic,Gasoline,91827,,KMHLM4AG8MU096894,,
Ford,Flex,2018,25990,Black,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,131595,,2FMHK6D82JBA19967,,
Volkswagen,Jetta,2017,15399,Red,,Used,Other,Front-wheel drive (FWD),Manual,Gasoline,117567,,3VWB67AJ3HM235117,,
Kia,Forte,2021,26990,Grey,,Used,Other,Other,Automatic,Gasoline,69103,,3KPF54ADXME293343,,
Hyundai,Santa Fe,2013,7999,White,,Used,"SUV, Crossover",Front-wheel drive (FWD),Automatic,Gasoline,207281,,5XYZT3LBXDG076497,,
Ford,Transit,2022,53800,White,,Used,Other,Rear-wheel drive (RWD),Automatic,Gasoline,92556,,1FTBR1Y80NKA11011,,
Ford,F-150,2022,51520,White,,Used,Pickup Truck,4 x 4,Automatic,Gasoline,86331,,1FTFW1E59NFA99571,,
Ford,Transit,2021,45990,White,,Used,Other,Rear-wheel drive (RWD),Automatic,Gasoline,157606,,1FTBR1Y83MKA09946,,
Ford,Escape,2017,13990,Black,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,201234,,1FMCU9G90HUA71807,,
Ford,F-150,2022,72990,Grey,,Used,Pickup Truck,4 x 4,Automatic,Gasoline,34674,,1FTFW1E88NFB53646,,
Ford,Escape,2022,35900,Silver,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Hybrid-Electric,50757,,1FMCU9CZ3NUA49544,,
Jaguar,F-Type,2020,59990,Black,,Used,Other,Rear-wheel drive (RWD),Automatic,Gasoline,26787,,SAJDD1EV6LCK68135,,
Jeep,Cherokee,2017,23995,Black,,Used,"SUV, Crossover",Other,Gasoline,1C4PJMJS7HW561159,134375,,PS4077A,,
BMW,6-Series,2016,35990,Black,,Used,Other,All-wheel drive (AWD),Automatic,Gasoline,92846,,WBA6D6C52GG387769,,
Mitsubishi,Eclipse Cross,2022,29990,Red,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,50998,,JA4ATVAA2NZ611600,,
Ford,Escape,2017,13990,Black,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,201234,,1FMCU9G90HUA71807,,
Ford,F-150,2022,72990,Grey,,Used,Pickup Truck,4 x 4,Automatic,Gasoline,34674,,1FTFW1E88NFB53646,,
Ford,Escape,2022,35900,Silver,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Hybrid-Electric,50757,,1FMCU9CZ3NUA49544,,
Hyundai,Elantra,2022,24999,Orange,,Used,Other,Front-wheel drive (FWD),Automatic,Gasoline,19967,,KMHLM4AG9NU298662,,
Mitsubishi,Outlander,2019,25495,Red,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,58952,,JA4AZ2A35KZ609205,,
Hyundai,Tucson,2020,27495,Black,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,80983,,KM8J3CA42LU274484,,
Ford,Explorer,2020,42749,Blue,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,74301,,1FM5K8HC5LGA74034,,
Hyundai,Tucson,2023,32495,Blue,,Used,"SUV, Crossover",Front-wheel drive (FWD),Automatic,Gasoline,14421,,KM8JB3AE2PU197424,,
Chevrolet,Silverado 1500,2020,40990,Black,,Used,Pickup Truck,4 x 4,Automatic,Gasoline,78449,,1GCPYCEF0LZ279777,,
Mitsubishi,Outlander,2023,51495,White,,Used,"SUV, Crossover",4 x 4,Automatic,Hybrid-Electric,18592,,JA4T5UA98PZ615155,,
Mitsubishi,RVR,2022,33495,Grey,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,26000,,JA4AJVAW1NU606886,,
Ford,F-150,2016,28495,Black,,Used,Pickup Truck,4 x 4,Automatic,Gasoline,133747,,1FTEW1EP3GFC50856,,
BMW,6-Series,2016,35990,Black,,Used,Other,All-wheel drive (AWD),Automatic,Gasoline,92846,,WBA6D6C52GG387769,,
Mitsubishi,Outlander,2018,15990,Brown,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,194263,,JA4AZ2A32JZ619043,,
Chevrolet,Sonic,2016,14990,Grey,,Used,Hatchback,Other,Automatic,Gasoline,85248,,1G1JC6SB5G4170928,,
Jeep,Gladiator,2023,64865,Red,,New,Pickup Truck,Other,Automatic,Gasoline,0,,1C6HJTAG4PL511689,,
Volkswagen,Jetta,2014,8990,White,,Used,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,88137,,3VW2K7AJ8EM400795,,
Volkswagen,Tiguan,2021,29990,White,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,49660,,3VV0B7AXXMM066834,,
Nissan,Kicks,2021,26990,Orange,,Used,Wagon,Other,Automatic,Gasoline,24502,,3N1CP5CV3ML543562,,
Honda,Civic,2018,21990,Black,,Used,Sedan,Other,Manual,Gasoline,63054,,2HGFC2E58JH021453,,
Nissan,Rogue,2013,4990,Grey,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,176099,,JN8AS5MV5DW106548,,
Dodge,Grand Caravan,2020,34990,White,,Used,"Minivan, Van",Other,Automatic,Gasoline,74421,,2C4RDGEG2LR205646,,
Toyota,RAV4,2019,30990,Red,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,97878,,2T3R1RFV3KW073485,,
Volkswagen,GTI,2018,29990,White,,Used,Hatchback,Other,Automatic,Gasoline,72427,,3VW447AU9JM293084,,
Mercedes-Benz,C-Class,2020,38990,Blue,,Used,Sedan,All-wheel drive (AWD),Automatic,Gasoline,53123,,55SWF8EB5LU333249,,
Buick,Encore,2019,26990,White,,Used,"SUV, Crossover",Other,Automatic,Gasoline,29730,,KL4CJASB5KB873128,,
Hyundai,Elantra,2020,16990,Silver,,Used,Sedan,Other,Automatic,Gasoline,154740,,KMHD84LF9LU933213,,
BMW,X3,2022,49990,White,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,54954,,5UX53DP01N9L93096,,
Toyota,RAV4,2022,42990,Black,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,13990,,2T3R1RFV0NC316854,,
BMW,X2,2022,39990,White,,Used,"SUV, Crossover",Other,Automatic,Gasoline,80157,,WBXYJ1C09N5T64397,,
Hyundai,VENUE,2021,25990,Black,,Used,"SUV, Crossover",Other,Automatic,Gasoline,88498,,KMHRC8A36MU106940,,
Lexus,RX,2017,39990,Grey,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,94768,,2T2BZMCA0HC071268,,
Toyota,Camry,2021,28990,Grey,,Used,Sedan,Other,Automatic,Gasoline,77997,,4T1G11AKXMU458964,,
Cadillac,CT4,2022,44990,Black,,Used,Sedan,All-wheel drive (AWD),Automatic,Gasoline,19631,,1G6DG5RK1N0116753,,
Toyota,RAV4,2021,32990,White,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,84573,,2T3B1RFV7MC218064,,
Hyundai,Santa Fe,2022,46990,White,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,45852,,5NMS5DAL4NH384298,,
Ram,Promaster,2021,45998,White,,Used,Other,Front-wheel drive (FWD),Automatic,Gasoline,101036,,3C6MRVJG7ME535010,,
Jaguar,F-Type,2020,59990,Black,,Used,Other,Rear-wheel drive (RWD),Automatic,Gasoline,26787,,SAJDD1EV6LCK68135,,
Mercedes-Benz,GLC,2023,75990,Black,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,389,,W1NKM4HB3PF034766,,
Ford,Mustang,2013,18900,Red,,Used,Other,Rear-wheel drive (RWD),Gasoline,1ZVBP8AM2D5200131,70951,,N103538A,,
Ford,F-150,2022,82849,Blue,,Used,Pickup Truck,4 x 4,Automatic,Hybrid-Electric,14867,,1FTFW1ED2NFB64722,,
MINI,Cooper S Countryman,2016,19900,Brown,,Used,Other,All-wheel drive (AWD),Manual,Gasoline,81203,,WMWZC5C57GWU21477,,
Nissan,Leaf,2015,10997,Grey,,Used,Hatchback,Front-wheel drive (FWD),Automatic,Electric,90563,,1N4AZ0CP7FC321680,,
Ford,F-150,2019,28896,White,,Used,Pickup Truck,4 x 4,Automatic,Gasoline,196193,,1FTEW1EP3KKE54105,,
Ford,F-150,2021,44963,Blue,,Used,Pickup Truck,4 x 4,Automatic,Gasoline,35277,,1FTEW1EP5MKD92371,,
Lincoln,Aviator,2023,74900,"SUV, Crossover",,Used,All-wheel drive (AWD),Automatic,Gasoline,5LM5J7XC2PGL01830,10111,,PL1830,,
Nissan,Rogue,2016,14749,Grey,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,142423,,5N1AT2MV7GC789359,,
Mitsubishi,Eclipse Cross,2022,29990,Red,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,50998,,JA4ATVAA2NZ611600,,
Honda,Civic,2020,28490,White,,Used,Other,Front-wheel drive (FWD),Automatic,Gasoline,53642,,SHHFK7H99LU303573,,
Jaguar,F-Pace,2020,46490,Black,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,18000,,SADCJ2FX1LA662649,,
Jaguar,XE,2018,25490,Grey,,Used,Other,All-wheel drive (AWD),Automatic,Diesel,99207,,SAJAK4FN3JCP17292,,
Jaguar,F-Pace,2022,90990,Blue,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,21000,,SADCZ2EE4NA694426,,
Jaguar,F-Type,2019,56990,Grey,,Used,Other,Rear-wheel drive (RWD),Automatic,Gasoline,52670,,SAJDD1EV7KCK61399,,
Dodge,Grand Caravan,2014,10900,Other,,Used,Front-wheel drive (FWD),Automatic,Gasoline,2C4RDGBG7ER268376,183000,,S15072A,,
Genesis,GV70,2023,75000,Black,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,2952,,KMUMCDTCXPU135086,,
Ford,Mustang,2021,38388,Black,,Used,Other,Rear-wheel drive (RWD),Automatic,Gasoline,41920,,1FATP8UH6M5131195,,
Honda,CR-V,2018,25862,Blue,,Used,"SUV, Crossover",Other,Gasoline,2HKRW2H5XJH146430,126310,,S16430,,
Toyota,4Runner,2015,23990,Black,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,173033,,JTEBU5JR0F5255438,,
Audi,Q7,2018,29980,Other,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,184449,,WA1MAAF77JD042601,,
Volkswagen,GTI,2019,27996,Grey,,Used,Other,Other,Manual,Gasoline,53987,,3VW5T7AU4KM004735,,
Mazda,CX-5,2021,34990,Silver,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,65036,,JM3KFBCM8M0117601,,
Nissan,Leaf,2016,11994,Silver,,Used,Hatchback,Front-wheel drive (FWD),Automatic,Electric,79713,,1N4AZ0CP0GC306472,,
BMW,M4,2018,59995,Black,,Used,Other,Rear-wheel drive (RWD),Automatic,Gasoline,64893,,WBS4Z9C55JED22992,,
Porsche,Taycan,2022,145990,White,,Used,Other,All-wheel drive (AWD),Automatic,Electric,5400,,WP0AB2Y19NSA45458,,
Porsche,Cayenne,2023,114880,Black,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,10600,,WP1BA2AY3PDA27653,,
Porsche,Taycan,2022,167183,Blue,,Used,Other,All-wheel drive (AWD),Automatic,Electric,19959,,WP0BB2Y1XNSA71104,,
Porsche,Cayenne,2023,106990,Grey,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,8006,,WP1AA2AY9PDA10352,,
Porsche,Cayenne,2023,114199,Grey,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,9799,,WP1BA2AY3PDA27314,,
Porsche,Cayenne,2023,113573,White,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,11710,,WP1BA2AY3PDA27720,,
Porsche,Cayenne,2023,116975,Red,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,7037,,WP1BA2AY4PDA27600,,
Porsche,Taycan,2022,189990,Other,,Used,Other,All-wheel drive (AWD),Automatic,Electric,11118,,WP0CD2Y18NSA85064,,
Audi,Q7,2018,29980,Other,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,184449,,WA1MAAF77JD042601,,
Porsche,Boxster,2006,26980,Grey,,Used,Other,Rear-wheel drive (RWD),Gasoline,WP0CA29876U711453,137330,,PN260308A,,
Kia,Rio,2012,11500,Sedan,,Used,Front-wheel drive (FWD),Automatic,Gasoline,,105000,,,,
Chevrolet,Corvette,2023,126996,Red,,Used,Convertible,Other,Automatic,Gasoline,5000,,1G1YB3D48P5137706,,
BMW,M4,2018,59995,Black,,Used,Other,Rear-wheel drive (RWD),Automatic,Gasoline,64893,,WBS4Z9C55JED22992,,
Jeep,Other,2023,64490,White,,Used,Other,4 x 4,Automatic,Hybrid-Electric,18017,,1C4JJXR60PW521681,,
Porsche,718,2020,78990,White,,Used,Other,Rear-wheel drive (RWD),Automatic,Gasoline,28797,,WP0AA2A88LS260141,,
Dodge,Power Ram 2500,1998,16000,,,Used,,,,,431,,,,
Volkswagen,Tiguan,2010,7900,Black,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,179000,,,,
Jeep,Compass,2023,37755,Black,,New,"SUV, Crossover",Other,Automatic,Gasoline,0,,3C4NJDBN5PT553761,,
Ram,3500,2023,98510,White,,New,Pickup Truck,Other,Automatic,Diesel,0,,3C63R3EL6PG575336,,
Ram,1500,2023,61659,Black,,New,Pickup Truck,Other,Automatic,Gasoline,0,,1C6SRFFT3PN614869,,
Ram,3500,2023,98955,Black,,New,Pickup Truck,Other,Automatic,Diesel,0,,3C63R3EL3PG554251,,
Jeep,Grand Cherokee,2023,83715,Black,,New,"SUV, Crossover",Other,Automatic,Hybrid-Electric,0,,1C4RJYC65P8836997,,
Toyota,Highlander,2014,27700,Gold,,Used,"SUV, Crossover",Automatic,Hybrid-Electric,,132500,,,,
Chevrolet,Malibu,2011,5500,White,,Used,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,186000,,,,
Mitsubishi,RVR,2023,35990,Grey,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,24235,,JA4AJVAWXPU600264,,
Honda,HR-V,2020,29899,Grey,,Used,Other,All-wheel drive (AWD),Automatic,Gasoline,15086,,3CZRU6H33LM104958,,
Nissan,Kicks,2019,21990,Black,,Used,Other,Front-wheel drive (FWD),Automatic,Gasoline,110413,,3N1CP5CU6KL503769,,
Volkswagen,Rabbit,2008,3000,Hatchback,,Used,Front-wheel drive (FWD),Automatic,Gasoline,,201368,,,,
Hyundai,Tucson,2011,3200,"SUV, Crossover",,Used,Front-wheel drive (FWD),Manual,Gasoline,,150000,,,,
Volkswagen,Golf,2005,3800,Hatchback,,Used,,,,,247130,,,,
Land Rover,Range Rover Velar,2019,51990,Black,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,43527,,SALYB2EV0KA785915,,
Land Rover,Range Rover Evoque,2021,48490,White,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,35030,,SALZJ2FX7MH125825,,
Ford,Explorer,2022,0,"SUV, Crossover",,Lease Takeover,Automatic,Hybrid-Electric,,,10000,,,,
Toyota,Corolla,2009,1234,Automatic,,Used,,,,,500000,,,,
Ford,F-150,1994,15500,Red,,Used,Pickup Truck,Rear-wheel drive (RWD),Automatic,Gasoline,191000,,,,
Acura,RDX,2008,5500,"SUV, Crossover",,Used,,,,,360000,,,,
Jeep,Cherokee,2017,23995,Black,,Used,"SUV, Crossover",Other,Gasoline,1C4PJMJS7HW561159,134375,,PS4077A,,
Chevrolet,Silverado 1500,2020,40990,Black,,Used,Pickup Truck,4 x 4,Automatic,Gasoline,78449,,1GCPYCEF0LZ279777,,
Mitsubishi,RVR,2023,35990,Grey,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,24235,,JA4AJVAWXPU600264,,
Mitsubishi,RVR,2020,23899,Brown,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,58640,,JA4AJ3AU1LU600585,,
BMW,M4,2018,59995,Black,,Used,Other,Rear-wheel drive (RWD),Automatic,Gasoline,64893,,WBS4Z9C55JED22992,,
Ram,2500,2024,0,Other,,New,Pickup Truck,4 x 4,Automatic,Other,0,,3C6UR5CJ8RG229356,,
Ram,2500,2024,0,Other,,New,Pickup Truck,4 x 4,Automatic,Other,0,,3C6UR5CJ7RG230059,,
Jeep,Other,2024,137926,Black,,New,"SUV, Crossover",Front-wheel drive (FWD),Automatic,Gasoline,0,,1C4SJSFP0RS108609,,
Chrysler,Pacifica,2007,4000,Gasoline,,Used,,,,,153954,,,,
Ram,1500,2023,51128,Other,,New,Pickup Truck,Other,Automatic,Gasoline,0,,1C6RR7FG9PS580459,,
Lincoln,MKX,2013,11500,Sedan,,Used,All-wheel drive (AWD),Automatic,Gasoline,,132000,,,,
Land Rover,Discovery Sport,2020,38490,Black,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,49744,,SALCJ2FX6LH840390,,
Nissan,Qashqai,2021,26490,Red,,Used,Other,All-wheel drive (AWD),Automatic,Gasoline,32000,,JN1BJ1BW4MW447756,,
Kia,Sorento,2017,24699,Red,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,56130,,5XYPHDA14HG327870,,
Mazda,3,2018,19495,Red,,Used,Other,Front-wheel drive (FWD),Automatic,Gasoline,98571,,JM1BN1W34J1168835,,
Mitsubishi,RVR,2020,23899,Brown,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,58640,,JA4AJ3AU1LU600585,,
Acura,TLX,2015,20749,Blue,,Used,Other,All-wheel drive (AWD),Automatic,Gasoline,104575,,19UUB3F78FA804228,,
GMC,Sierra 1500,2005,2000,Beige,,Used,Pickup Truck,4 x 4,Automatic,Gasoline,167270,,,,
Honda,Civic,2010,1800,,,Used,,,,,320000,,,,
Toyota,Venza,2009,12500,"SUV, Crossover",,Used,Front-wheel drive (FWD),Automatic,Gasoline,V 6,190000,,,,
Ram,1500,2015,21000,White,,Used,Pickup Truck,4 x 4,Automatic,Gasoline,218000,,,,
BMW,6-Series,2004,12500,Coupe (2 door),,Used,Rear-wheel drive (RWD),Automatic,Gasoline,,170000,,,,
Mitsubishi,Outlander,2023,51495,White,,Used,"SUV, Crossover",4 x 4,Automatic,Hybrid-Electric,18592,,JA4T5UA98PZ615155,,
GMC,Canyon,2021,42888,Grey,,Used,Pickup Truck,Other,Gasoline,1GTG6FEN3M1140130,47620,,PA0130,,
Acura,TLX,2015,20749,Blue,,Used,Other,All-wheel drive (AWD),Automatic,Gasoline,104575,,19UUB3F78FA804228,,
Kia,Rio,2012,11500,Sedan,,Used,Front-wheel drive (FWD),Automatic,Gasoline,,105000,,,,
Subaru,Forester,2014,9900,Silver,,Used,"SUV, Crossover",All-wheel drive (AWD),Manual,Gasoline,175000,,,,
Land Rover,Range Rover Velar,2019,51990,Black,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,43527,,SALYB2EV0KA785915,,
Toyota,Highlander,2013,16800,White,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,226287,,5TDBK3EH4DS203043,,
Volvo,XC90,2019,38490,Blue,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,117000,,YV4A22PM8K1502980,,
Hyundai,Kona,2020,22500,Silver,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,74248,,KM8K2CAA4LU540987,,
Hyundai,Tucson,2023,48000,White,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Hybrid-Electric,21046,,KM8JCCA17PU095238,,
Hyundai,Tucson,2022,30900,White,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,62407,,KM8JBCAE4NU040796,,
Jeep,Renegade,2018,20900,Orange,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,65304,,ZACCJBBB4JPH82898,,
Mitsubishi,Outlander,2018,20495,Silver,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,130225,,JA4JZ3AXXJZ601513,,
Volkswagen,Tiguan,2018,21749,White,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,127741,,3VV0B7AX2JM157950,,
Hyundai,Santa Fe,2021,31399,Silver,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,75768,,5NMS3DAJ5MH355699,,
Buick,Encore,2021,28990,White,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,39658,,KL4MMGSL5MB059863,,
Kia,Rio,2012,11500,Sedan,,Used,Front-wheel drive (FWD),Automatic,Gasoline,,105000,,,,
MINI,Cooper Countryman,2018,24990,Blue,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,102380,,WMZYV5C35J3E03448,,
