brand,model,model_year,list_price,color,configuration,condition,body_type,wheel_config,transmission,fuel_type,mileage,carfax_link,vin_number,image_link,dealer_address
Toyota,Venza,2009,11999,"SUV, Crossover",,Used,Front-wheel drive (FWD),Automatic,Gasoline,V 6,190000,,,,
Tesla,Model Y,2022,63999,"SUV, Crossover",,Used,All-wheel drive (AWD),Automatic,Electric,,67000,,,,
Ram,1500,2023,52760,Black,,New,Pickup Truck,Other,Automatic,Gasoline,0,,3C6RR7LGXPG599243,,
Jeep,Compass,2014,12500,Black,,Used,"SUV, Crossover",Manual,Gasoline,,138000,,,,
Jeep,Wrangler Unlimited,2024,74235,Black,,New,"SUV, Crossover",Other,Automatic,Gasoline,0,,1C4PJXFG4RW159056,,
Dodge,Durango,2024,148120,Black,,New,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,0,,1C4SDJH90RC100438,,
Dodge,Power Ram 3500,2007,9500,Pickup Truck,,Used,4 x 4,Automatic,Diesel,,430000,,,,
Chevrolet,Silverado 1500,2005,2500,Pickup Truck,,Used,4 x 4,Automatic,Gasoline,,228000,,,,
Smart,Fortwo,2008,0,Coupe (2 door),,Used,Rear-wheel drive (RWD),Other,Gasoline,,230000,,,,
Honda,Odyssey,2016,26500,Blue,,Used,"Minivan, Van",Front-wheel drive (FWD),Automatic,Gasoline,83000,,,,
Volkswagen,Jetta,2009,2650,,,Used,,,,,167000,,,,
Land Rover,Range Rover,2017,46990,Black,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,117021,,SALGS2FE7HA364809,,
Mitsubishi,Eclipse Cross,2019,24999,Black,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,51723,,JA4AT4AA5KZ600757,,
Chrysler,Town & Country,2016,19949,White,,Used,Other,Front-wheel drive (FWD),Automatic,Gasoline,114495,,2C4RC1JG4GR286130,,
Mitsubishi,RVR,2023,35990,Grey,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,24235,,JA4AJVAWXPU600264,,
Hyundai,Sonata,2006,800,Blue,,Used,Sedan,Automatic,,,320000,,,,
Audi,S4,2012,6000,,,Used,,,,,330,,,,
Dodge,Hornet,2023,47630,Other,,New,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,0,,ZACNDFBNXP3A05885,,
Dodge,Hornet,2023,46935,Other,,New,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,0,,ZACNDFBN7P3A05925,,
Acura,TSX,2004,700,Sedan,,Salvage,Front-wheel drive (FWD),Automatic,Gasoline,,476000,,,,
Toyota,Yaris,2007,2500,Sedan,,Used,Front-wheel drive (FWD),Manual,Gasoline,,273000,,,,
Acura,TLX,2015,21000,Black,,Used,Sedan,All-wheel drive (AWD),Automatic,Gasoline,147000,,,,
Mitsubishi,RVR,2022,32999,Grey,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,26000,,JA4AJVAW1NU606886,,
Kia,Sorento,2017,23990,Red,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,56130,,5XYPHDA14HG327870,,
Ford,F-350,2011,25000,Pickup Truck,,Used,Diesel,,,,266000,,,,
Jaguar,F-Pace,2020,47990,White,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,11000,,SADCX2GX0LA660498,,
Kia,Sorento,2016,16900,Black,,Used,"SUV, Crossover",Front-wheel drive (FWD),Automatic,Gasoline,92636,,5XYPG4A35GG102196,,
Chevrolet,Cruze,2014,6695,Black,,Used,Other,Front-wheel drive (FWD),Automatic,Gasoline,157021,,1G1PC5SB1E7351556,,
Mercedes-Benz,C-Class,2012,11990,Black,,Used,Sedan,All-wheel drive (AWD),Automatic,Gasoline,140223,,WDDGF8BB0CR207018,,
Land Rover,Range Rover,2020,89990,Grey,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,91426,,SALGV2SE5LA401278,,
Hyundai,Elantra,2013,7999,Sedan,,Used,Front-wheel drive (FWD),Manual,Gasoline,,135000,,,,
MINI,John Cooper Works Countryman,2021,43490,Black,,Used,Other,All-wheel drive (AWD),Automatic,Gasoline,32583,,WMZ33BS01M3N23058,,
Jaguar,XE,2018,26490,Black,,Used,Other,All-wheel drive (AWD),Automatic,Gasoline,49164,,SAJAJ4FX3JCP27566,,
Land Rover,Discovery Sport,2017,18990,Black,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,177240,,SALCR2BG9HH711114,,
Ford,Mustang Mach-E,2022,53990,Black,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Electric,22000,,3FMTK3SU4NMA09230,,
Hyundai,Elantra,2017,14900,Grey,,Used,Other,Front-wheel drive (FWD),Automatic,Gasoline,151430,,KMHD84LF7HU128396,,
Jeep,Wrangler,2013,18988,Grey,,Used,"SUV, Crossover",All-wheel drive (AWD),Manual,Gasoline,207680,,1C4BJWFG3DL664083,,
Hyundai,Accent,2009,2900,Green,,Used,Other,Front-wheel drive (FWD),Gasoline,KMHCN35C69U108269,236298,,TB01491C,,
Ford,F-150,2019,34900,White,,Used,Pickup Truck,4 x 4,Automatic,Gasoline,67648,,1FTEW1EP9KFB86279,,
Mitsubishi,Other,2018,25495,White,,Used,"SUV, Crossover",4 x 4,Automatic,Hybrid-Electric,95974,,JA4J24A55JZ621029,,
Hyundai,Elantra,2012,2999,Silver,,Used,Other,Front-wheel drive (FWD),Automatic,Gasoline,241868,,KMHDB8AE4CU153557,,
Ford,Explorer,2014,15990,Grey,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,173385,,1FM5K8D80EGC40903,,
Ford,Escape,2017,18990,Blue,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,47308,,1FMCU9GD5HUE79935,,
Ford,Flex,2018,25990,Black,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,131595,,2FMHK6D82JBA19967,,
Hyundai,Tucson,2018,19800,Silver,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,104025,,KM8J3CA41JU675070,,
Hyundai,Santa Fe,2013,7495,White,,Used,"SUV, Crossover",Front-wheel drive (FWD),Automatic,Gasoline,207281,,5XYZT3LBXDG076497,,
Ford,Transit,2022,53800,White,,Used,Other,Rear-wheel drive (RWD),Automatic,Gasoline,92606,,1FTBR1Y80NKA11011,,
Ford,F-150,2022,51520,White,,Used,Pickup Truck,4 x 4,Automatic,Gasoline,86331,,1FTFW1E59NFA99571,,
Ford,Transit,2021,45990,White,,Used,Other,Rear-wheel drive (RWD),Automatic,Gasoline,157612,,1FTBR1Y83MKA09946,,
BMW,X1,2016,18749,Blue,,Used,Other,All-wheel drive (AWD),Automatic,Gasoline,153577,,WBXHT3C37GP883343,,
Chevrolet,Colorado,2015,25888,Red,,Used,Pickup Truck,4 x 4,Automatic,Gasoline,133854,,1GCGTBE3XF1121352,,
Ford,Escape,2017,10495,Black,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,201234,,1FMCU9G90HUA71807,,
Ford,F-150,2022,72990,Grey,,Used,Pickup Truck,4 x 4,Automatic,Gasoline,34674,,1FTFW1E88NFB53646,,
Ford,Escape,2022,35900,Silver,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Hybrid-Electric,50757,,1FMCU9CZ3NUA49544,,
Volkswagen,Jetta,2019,21990,Black,,Used,Sedan,Other,Automatic,Gasoline,97803,,3VWE57BU0KM162823,,
Hyundai,Elantra,2022,24495,Orange,,Used,Other,Front-wheel drive (FWD),Automatic,Gasoline,19967,,KMHLM4AG9NU298662,,
Mitsubishi,Outlander,2019,24990,Red,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,58952,,JA4AZ2A35KZ609205,,
Hyundai,Tucson,2020,25999,Black,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,80983,,KM8J3CA42LU274484,,
Ford,F-150,2018,19995,White,,Used,Pickup Truck,4 x 4,Automatic,Gasoline,235128,,1ftfw1e52jfd05677,,
Mitsubishi,Outlander,2018,19999,Silver,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,130225,,JA4JZ3AXXJZ601513,,
Chevrolet,Express,2015,13999,"Minivan, Van",,Used,Rear-wheel drive (RWD),Automatic,Gasoline,,384000,,,,
Kia,Rio,2012,10500,Sedan,,Used,Front-wheel drive (FWD),Automatic,Gasoline,,105000,,,,
Buick,Verano,2017,10999,Sedan,,Used,Front-wheel drive (FWD),Automatic,Gasoline,,212000,,,,
Ford,Explorer,2020,41990,Blue,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,74301,,1FM5K8HC5LGA74034,,
Hyundai,Tucson,2023,32990,Blue,,Used,"SUV, Crossover",Front-wheel drive (FWD),Automatic,Gasoline,14421,,KM8JB3AE2PU197424,,
Nissan,Kicks,2019,21749,Black,,Used,Other,Front-wheel drive (FWD),Automatic,Gasoline,110413,,3N1CP5CU6KL503769,,
Mazda,3,2018,18990,Red,,Used,Other,Front-wheel drive (FWD),Automatic,Gasoline,98571,,JM1BN1W34J1168835,,
Kia,Sorento,2017,23990,Red,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,56130,,5XYPHDA14HG327870,,
Ford,F-150,2016,27990,Black,,Used,Pickup Truck,4 x 4,Automatic,Gasoline,133747,,1FTEW1EP3GFC50856,,
Mitsubishi,Outlander,2018,15495,Brown,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,194263,,JA4AZ2A32JZ619043,,
Porsche,Macan,2015,20700,,,Used,,,,,180000,,,,
Toyota,RAV4,2010,8990,Brown,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,247189,,2T3BF4DV9AW029658,,
Volkswagen,Jetta,2022,31990,Grey,,Used,Sedan,Other,Automatic,Gasoline,22909,,3VW2T7BU5NM019637,,
Subaru,Outback,2017,19990,Grey,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,140610,,4S4BSCNC0H3325129,,
Ford,F-150,2018,32990,Black,,Used,Pickup Truck,4 x 4,Automatic,Gasoline,117883,,1FTEW1EG9JFB89942,,
Chevrolet,Impala,2008,3397,Grey,,Used,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,174733,,2G1WB58K989191399,,
Ford,Focus,2011,3999,Black,,Used,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,174000,,1FAHP3FN1BW128076,,
Volkswagen,Tiguan,2020,22990,Grey,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,120093,,3VV0B7AXXLM094387,,
Toyota,Corolla,2021,26990,Blue,,Used,Sedan,Other,Automatic,Gasoline,90887,,5YFBPMBE2MP256477,,
Toyota,RAV4,2020,39990,Blue,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,42695,,2T3J1RFV7LW126610,,
Chevrolet,Spark,2019,19990,Blue,,Used,Hatchback,Other,Automatic,Gasoline,38695,,KL8CD6SA5KC791551,,
