brand,model,model_year,list_price,color,configuration,condition,body_type,wheel_config,transmission,fuel_type,mileage,carfax_link,vin_number,image_link,dealer_address
Ford,Escape,2017,17749,Blue,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,119308,,1FMCU9G90HUB10900,,
Toyota,Corolla,2016,16399,Silver,,Used,Other,Front-wheel drive (FWD),Automatic,Gasoline,146905,,2T1BURHE8GC541573,,
Hyundai,Tucson,2019,23990,Grey,,Used,"SUV, Crossover",Front-wheel drive (FWD),Automatic,Gasoline,52110,,KM8J23A48KU027360,,
Hyundai,Santa Fe,2017,17495,Black,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,127125,,5XYZUDLB6HG400022,,
Honda,Civic,2019,22490,Grey,,Used,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,72000,,2HGFC2F55KH039232,,
Land Rover,Range Rover Sport,2015,37990,Grey,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,132000,,SALWR2TF5FA531654,,
Volvo,XC90,2021,61990,White,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,44500,,YV4A22PMXM1755740,,
Honda,Civic,2019,22990,White,,Used,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,109000,,2HGFC2F73KH034631,,
Hyundai,Santa Fe,2013,11749,Silver,,Used,"SUV, Crossover",Front-wheel drive (FWD),Automatic,Gasoline,177234,,5XYZU3LA5DG008855,,
Jeep,Compass,2021,32990,Red,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,42620,,3C4NJDBB7MT538129,,
Mercedes-Benz,CLK-Class,2005,11990,Other,,Used,Sedan,Rear-wheel drive (RWD),Automatic,Gasoline,97181,,WDBTK65G55T051014,,
Mitsubishi,Eclipse Cross,2018,24399,Blue,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,32673,,JA4AT3AA4JZ618272,,
Hyundai,Tucson,2019,25495,Black,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,65306,,KM8J3CA45KU959593,,
Hyundai,Elantra,2023,29200,Grey,,Used,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,18593,,KMHLM4AG4PU382732,,
Chevrolet,Cruze,2018,15696,Blue,,Used,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,149000,,1G1BE5SM4J7198221,,
Mercedes-Benz,E-Class,2005,7990,Other,,Used,Sedan,All-wheel drive (AWD),Automatic,Gasoline,129497,,WDBUF82J85X168969,,
Jeep,Wrangler,2015,24314,Brown,,Used,Convertible,4 x 4,Automatic,Gasoline,148534,,1C4BJWEG3FL713562,,
Ford,Ranger,2011,11990,Pickup Truck,,Used,4 x 4,Manual,Gasoline,1FTLR4FEXBPA32137,173808,,A9804A,,
Ford,F-150,2020,35722,Black,,Used,Pickup Truck,4 x 4,Automatic,Gasoline,149449,,1FTEW1EP8LKF42424,,
Hyundai,Accent,2016,10495,Black,,Used,Other,Front-wheel drive (FWD),Manual,Gasoline,95251,,KMHCT5AE5GU296367,,
Ford,Bronco Sport,2022,39990,Black,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,37091,,3FMCR9D95NRD51232,,
BMW,5-Series,2013,18990,White,,Used,Other,All-wheel drive (AWD),Automatic,Gasoline,127918,,WBAFU7C5XDDU77898,,
Mercedes-Benz,GLA,2017,24495,Black,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,104000,,WDCTG4GB7HJ296853,,
Mitsubishi,Eclipse Cross,2019,26749,Black,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,49564,,JA4AT4AA5KZ600757,,
Mitsubishi,Outlander,2018,21495,Grey,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,142140,,JA4JZ3AX9JZ614740,,
Ford,F-150,2018,34599,Silver,,Used,Pickup Truck,4 x 4,Automatic,Gasoline,94558,,1FTEW1EP6JFC90162,,
Chevrolet,Silverado 2500,2022,88995,Black,,Used,Pickup Truck,4 x 4,Automatic,Diesel,53500,,2gc4yrey0n1205018,,
Hyundai,Sonata,2021,23904,White,,Used,Sedan,Other,Gasoline,5NPEG4JA3MH127365,80702,,PA7365,,
Toyota,RAV4,2020,29990,Black,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,59000,,2T3B1RFV4LW125631,,
Chrysler,Pacifica,2020,41990,Grey,,Used,"Minivan, Van",Front-wheel drive (FWD),Automatic,Gasoline,58017,,2C4RC1GG0LR132452,,
Mitsubishi,Outlander,2018,20899,Silver,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,130000,,JA4JZ3AXXJZ601513,,
Toyota,4Runner,2016,31982,White,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,185905,,,,
Ford,F-150,2016,18500,,,Used,,,,,585500,,,,
Cadillac,XTS,2018,27490,Black,,Used,Sedan,All-wheel drive (AWD),Automatic,Gasoline,123000,,2G61N5S33J9172799,,
BMW,X7,2021,81990,Grey,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,36253,,5UXCW2C05M9H18343,,
Volkswagen,Tiguan,2016,19990,Black,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,141408,,WVGJV7AX4GW018854,,
Volkswagen,Golf,2016,17990,Silver,,Used,Hatchback,Other,Automatic,Gasoline,134326,,3VW217AU0GM020091,,
Lincoln,Corsair,2020,33701,Blue,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,85666,,5LMCJ1D99LUL02417,,
BMW,3-Series,2021,39990,Black,,Used,Sedan,All-wheel drive (AWD),Automatic,Gasoline,73206,,3MW5R7J06M8B65658,,
Toyota,RAV4,2021,31990,Black,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,78399,,2T3B1RFV5MW206557,,
Volkswagen,Jetta,2021,29990,Black,,Used,Sedan,Other,Automatic,Gasoline,79585,,3VWE57BU0MM062188,,
Jeep,Grand Cherokee,2022,52990,Black,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,39672,,1C4RJFBG5NC116169,,
Dodge,Durango,2021,48990,Black,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,68063,,1C4SDJCT0MC695268,,
Hyundai,Kona,2022,27990,Black,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,67527,,KM8K1CAB0NU770427,,
Audi,Q3,2020,39990,White,,Used,"SUV, Crossover",Other,Automatic,Gasoline,43420,,WA1EECF35L1062643,,
Ford,Escape,2017,24990,Grey,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,94720,,1FMCU9J98HUD88386,,
Honda,Accord,2019,30990,Black,,Used,Sedan,Other,Automatic,Gasoline,77288,,1HGCV1F5XKA802464,,
Mercedes-Benz,GLE,2021,72990,Black,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,58176,,4JGFB5KB5MA300967,,
Hyundai,Elantra,2022,30990,Grey,,Used,Sedan,Other,Automatic,Gasoline,19350,,KMHLN4AG8NU227482,,
Hyundai,Veloster,2019,21990,Grey,,Used,Hatchback,Other,Automatic,Gasoline,104894,,KMHTG6AF5KU010710,,
Honda,HR-V,2018,18250,Grey,,Used,"SUV, Crossover",Front-wheel drive (FWD),Automatic,Gasoline,122000,,,,
Land Rover,Range Rover Evoque,2020,40990,Black,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,67017,,SALZP2FX2LH095016,,
Mercedes-Benz,E-Class,2020,54490,Black,,Used,Sedan,All-wheel drive (AWD),Automatic,Gasoline,25450,,W1KZF6JB8LA825197,,
Ford,F-250,2022,71891,Grey,,Used,Pickup Truck,4 x 4,Automatic,Gasoline,71594,,1FT7W2BN8NED20016,,
Ford,Explorer,2022,54999,Black,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,43917,,1FM5K8GC0NGA10097,,
Hyundai,Elantra,2023,32899,Grey,,Used,Other,Front-wheel drive (FWD),Automatic,Gasoline,5252,,KMHLN4AG5PU476860,,
Toyota,RAV4,2020,29990,Black,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,59000,,2T3B1RFV4LW125631,,
Hyundai,Santa Fe,2021,31749,Silver,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,75249,,5NMS3DAJ5MH355699,,
Chrysler,Pacifica,2020,41990,Grey,,Used,"Minivan, Van",Front-wheel drive (FWD),Automatic,Gasoline,58017,,2C4RC1GG0LR132452,,
Ford,F-350,2022,92900,Black,,Used,Pickup Truck,4 x 4,Automatic,Diesel,69807,,1FT8W3BT1NED36048,,
Genesis,GV80,2024,82000,Red,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,13941,,KMUHCESC2RU149737,,
Genesis,GV80,2024,88000,Green,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,1744,,KMUHCESCXRU149470,,
Hyundai,Santa Fe,2018,21332,"SUV, Crossover",,Used,All-wheel drive (AWD),Automatic,Gasoline,5XYZTDLB8JG525824,130386,,PA5824,,
Chevrolet,Silverado 1500,2021,51749,Black,,Used,Pickup Truck,4 x 4,Automatic,Gasoline,56875,,3GCPYFEDXMG250305,,
Hyundai,Santa Fe,2018,23425,Red,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,130514,,5XYZUDLA4JG558579,,
Chevrolet,Equinox,2016,19532,Red,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,93018,,2GNFLFE32G6324471,,
Hyundai,Elantra,2017,13965,Black,,Used,Sedan,Front-wheel drive (FWD),Manual,Gasoline,83932,,5NPD74LF8HH047814,,
Lincoln,Aviator,2022,71330,White,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,20745,,5LM5J7XC1NGL07096,,
Ford,F-150,2022,94784,White,,Used,Pickup Truck,All-wheel drive (AWD),Automatic,Electric,15630,,1FT6W1EV8NWG06718,,
Ford,Escape,2017,19495,Black,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,139300,,1FMCU9J93HUE40619,,
GMC,Sierra 1500,2022,84990,Beige,,Used,Pickup Truck,4 x 4,Automatic,Gasoline,23452,,1GTPUEEL0NZ646466,,
Ram,Promaster,2020,57995,White,,Used,Other,4 x 4,Automatic,Gasoline,65173,,3C6URVJG2LE128419,,
Toyota,RAV4,2020,29990,Black,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,59000,,2T3B1RFV4LW125631,,
Ford,Edge,2022,39900,White,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,29851,,2FMPK4K98NBA49508,,
Toyota,RAV4,2017,25990,White,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,84930,,2T3RFREV3HW585422,,
Hyundai,Santa Fe,2021,31749,Silver,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,75249,,5NMS3DAJ5MH355699,,
Jaguar,F-Pace,2020,46490,Black,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,18000,,SADCJ2FX1LA662649,,
BMW,M4,2018,62409,Black,,Used,Sedan,Rear-wheel drive (RWD),Automatic,Gasoline,64893,,WBS4Z9C55JED22992,,
Buick,Enclave,2015,18429,White,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,154288,,5GAKVBKD0FJ238991,,
Mercedes-Benz,GLE,2017,36995,Other,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,66410,,4JGDA5GB1HA838235,,
Porsche,Cayenne,2014,28988,Grey,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Diesel,195315,,WP1AF2A2XELA41285,,
Volkswagen,CC,2013,9999,,,Used,,,,,188000,,,,
Hyundai,Elantra,2017,14000,,,Used,,,,,178000,,,,
Volkswagen,GTI,2009,4500,Hatchback,,Used,Front-wheel drive (FWD),Manual,Gasoline,,191000,,,,
Chevrolet,Silverado 1500,2014,9000,Pickup Truck,,Used,Rear-wheel drive (RWD),Automatic,Gasoline,,200000,,,,
Ford,F-250,2013,23000,Silver,,Used,Pickup Truck,4 x 4,Automatic,Diesel,225708,,,,
Mitsubishi,Other,2018,26990,White,,Used,"SUV, Crossover",4 x 4,Automatic,Hybrid-Electric,95974,,JA4J24A55JZ621029,,
Volkswagen,Jetta,2015,11500,Sedan,,Used,Front-wheel drive (FWD),Automatic,Gasoline,,176000,,,,
Jeep,Cherokee,2017,19500,Black,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,185000,,,,
Honda,Other,2023,44300,Grey,,Lease Takeover,"SUV, Crossover",All-wheel drive (AWD),Automatic,Hybrid-Electric,12500,,,,
Dodge,Journey,2017,7000,Black,,Used,"SUV, Crossover",Front-wheel drive (FWD),Automatic,Gasoline,289000,,,,
Ford,Mustang,2014,35000,,,Used,,,,,53000,,,,
Mercedes-Benz,SL-Class,2016,75000,,,Used,,,,,68000,,,,
BMW,X3,2021,36998,Black,,Used,Other,All-wheel drive (AWD),Automatic,Gasoline,90141,,5UXTY5C05M9G99708,,
Chevrolet,Silverado 2500,2022,88995,Black,,Used,Pickup Truck,4 x 4,Automatic,Diesel,53500,,2gc4yrey0n1205018,,
Mitsubishi,Outlander,2018,20899,Silver,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,130000,,JA4JZ3AXXJZ601513,,
Jaguar,F-Type,2020,60890,Black,,Used,Sedan,Rear-wheel drive (RWD),Automatic,Gasoline,26787,,SAJDD1EV6LCK68135,,
Toyota,Corolla,2021,25990,Grey,,Used,Other,Front-wheel drive (FWD),Automatic,Gasoline,85256,,5YFBPMBE8MP237299,,
Kia,Spectra,2008,4200,Beige,,Used,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,138529,,,,
Hyundai,Elantra,2022,25749,Orange,,Used,Other,Front-wheel drive (FWD),Automatic,Gasoline,19246,,KMHLM4AG9NU298662,,
Mitsubishi,Outlander,2019,25749,Red,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,58952,,JA4AZ2A35KZ609205,,
Hyundai,Tucson,2020,28499,Black,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,80983,,KM8J3CA42LU274484,,
Hyundai,Elantra,2010,5000,Hatchback,,Used,Automatic,Gasoline,,,179000,,,,
Dodge,Power Ram 2500,2016,46650,,,Used,,,,,166000,,,,
Dodge,Power Ram 3500,2018,68000,Pickup Truck,,Used,4 x 4,Automatic,Diesel,,218326,,,,
Chevrolet,Silverado 1500,2022,41000,,,Used,,,,,22000,,,,
Toyota,Corolla,2008,1000,,,Used,,,,,250000,,,,
Toyota,Camry,2007,5200,,,Used,,,,,359000,,,,
Toyota,Corolla,2009,0,,,Used,,,,,250000,,,,
Dodge,Power Ram 1500,2008,7500,,,Used,,,,,122000,,,,
Ford,F-150,2021,52990,Black,,Used,Pickup Truck,4 x 4,Automatic,Gasoline,42000,,1FTEW1EP0MKE01641,,
Hyundai,Tucson,2023,33749,Blue,,Used,"SUV, Crossover",Front-wheel drive (FWD),Automatic,Gasoline,14421,,KM8JB3AE2PU197424,,
Mitsubishi,Eclipse Cross,2022,30900,Red,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,49490,,JA4ATVAA2NZ611600,,
Subaru,XV Crosstrek,2013,13990,Other,,Used,All-wheel drive (AWD),Automatic,Gasoline,JF2GPAVC5DH205213,90122,,NA92875B,,
Ford,Focus,2012,3500,Blue,,Used,Other,Front-wheel drive (FWD),Manual,Gasoline,228068,,1FAHP3K22CL376268,,
Audi,Q3,2020,30990,White,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,66354,,WA1AECF39L1021740,,
BMW,3-Series,2023,54990,Grey,,Used,Sedan,All-wheel drive (AWD),Automatic,Hybrid-Electric,28559,,WBA33FS08PFN51205,,
BMW,X4,2016,26490,Silver,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,118517,,5UXXW3C57G0R22750,,
Land Rover,Discovery,2017,30490,Grey,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,135149,,SALRRBBV7HA036963,,
Ford,Edge,2017,19900,Other,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,92561,,2FMPK4J99HBC37976,,
Mazda,CX-5,2019,27900,Black,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,63741,,JM3KFBDM5K0620465,,
Ford,Fusion,2015,5600,Other,,Used,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,300142,,1FA6P0H78F5119536,,
Honda,Ridgeline,2013,22492,Black,,Used,Pickup Truck,4 x 4,Automatic,Gasoline,112225,,5FPYK1F79DB501751,,
Ford,Escape,2019,21637,Orange,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,109788,,1FMCU9HD2KUB35579,,
Ford,Edge,2016,17999,Grey,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,141790,,2FMPK4J80GBB19448,,
Ford,Edge,2018,27661,Blue,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,104154,,2FMPK4K91JBC28841,,
Jaguar,F-Type,2020,60890,Black,,Used,Sedan,Rear-wheel drive (RWD),Automatic,Gasoline,26787,,SAJDD1EV6LCK68135,,
Jeep,Grand Cherokee,2021,53374,Red,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,65097,,1C4RJKDGXM8127286,,
Hyundai,VENUE,2022,22749,Black,,Used,Other,Front-wheel drive (FWD),Automatic,Gasoline,25130,,KMHRB8A31NU149795,,
BMW,6-Series,2016,37495,Black,,Used,Other,All-wheel drive (AWD),Automatic,Gasoline,92846,,WBA6D6C52GG387769,,
Hyundai,Tucson,2022,32700,Blue,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,39957,,KM8JBCAE0NU025986,,
Kia,Sorento,2017,24749,Red,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,56130,,5XYPHDA14HG327870,,
Mitsubishi,Outlander,2023,51699,White,,Used,"SUV, Crossover",4 x 4,Automatic,Hybrid-Electric,18308,,JA4T5UA98PZ615155,,
Ford,F-150,2021,42760,White,,Used,Pickup Truck,4 x 4,Automatic,Gasoline,32759,,1FTEX1EB7MKF04055,,
Mitsubishi,RVR,2022,33495,Grey,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,26000,,JA4AJVAW1NU606886,,
Chevrolet,Silverado 1500,2020,42990,Black,,Used,Pickup Truck,4 x 4,Automatic,Gasoline,78449,,1GCPYCEF0LZ279777,,
Mitsubishi,RVR,2016,14990,White,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,168588,,JA4AJ4AW0GZ607978,,
BMW,6-Series,2016,37495,Black,,Used,Other,All-wheel drive (AWD),Automatic,Gasoline,92846,,WBA6D6C52GG387769,,
Chevrolet,Cruze,2014,6397,Blue,,Used,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,139816,,1G1PC5SBXE7401564,,
Volkswagen,Tiguan,2022,38990,Grey,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,3102,,3VV2B7AX5NM020872,,
Infiniti,QX60,2020,36990,Black,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,48195,,5N1DL0MM2LC531883,,
Nissan,Maxima,2021,32990,Grey,,Used,Sedan,Other,Automatic,Gasoline,74787,,1N4AA6DV4MC512848,,
Hyundai,Kona,2021,29990,Black,,Used,Wagon,All-wheel drive (AWD),Automatic,Gasoline,69852,,KM8K2CAA2MU712919,,
Kia,Seltos,2021,34990,Grey,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,64649,,KNDEUCAA6M7211283,,
Kia,Seltos,2021,34990,Black,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,64830,,KNDEUCAA9M7225727,,
Honda,Civic,2018,28990,Grey,,Used,Sedan,Other,Automatic,Gasoline,78723,,2HGFC2F67JH038932,,
Mercedes-Benz,B-Class,2017,20875,Grey,,Used,Hatchback,All-wheel drive (AWD),Automatic,Gasoline,62944,,WDDMH4GB1HJ422038,,
Toyota,Camry,2020,32515,Silver,,Used,Other,Front-wheel drive (FWD),Automatic,Hybrid-Electric,141346,,4T1B21HK5LU523019,,
Ford,F-150,2020,45893,Blue,,Used,Pickup Truck,4 x 4,Automatic,Gasoline,137618,,1FTEW1E42LFB16761,,
Hyundai,Elantra,2023,32899,Grey,,Used,Other,Front-wheel drive (FWD),Automatic,Gasoline,5252,,KMHLN4AG5PU476860,,
Acura,TLX,2015,20999,Blue,,Used,Other,All-wheel drive (AWD),Automatic,Gasoline,104575,,19UUB3F78FA804228,,
Mercedes-AMG,E-Class,2021,127990,Black,,Used,Sedan,All-wheel drive (AWD),Automatic,Gasoline,12000,,W1KZF8KB9MA982751,,
Ford,F-150,2021,44977,Grey,,Used,Pickup Truck,4 x 4,Automatic,Gasoline,82140,,1FTFW1E85MKD28442,,
Ford,Escape,2012,6788,Grey,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,134390,,1FMCU9DG4CKA31351,,
Chrysler,Pacifica,2020,41990,Grey,,Used,"Minivan, Van",Front-wheel drive (FWD),Automatic,Gasoline,58017,,2C4RC1GG0LR132452,,
Land Rover,Range Rover,2020,88990,Grey,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,65500,,SALGS2SEXLA577526,,
Jaguar,I-Pace,2022,90990,Red,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Electric,19289,,SADHD2S12N1619164,,
Jeep,Wrangler,2017,33890,Black,,Used,Convertible,4 x 4,Automatic,Gasoline,78017,,1C4BJWEG1HL736714,,
Ford,F-150,2008,4500,Beige,,Used,Pickup Truck,Rear-wheel drive (RWD),Manual,Gasoline,163000,,,,
Mitsubishi,Mirage,2019,15998,Red,,Used,Other,Front-wheel drive (FWD),Manual,Gasoline,36421,,ML32F3FJXKHF06874,,
Toyota,Corolla,2021,25990,Grey,,Used,Other,Front-wheel drive (FWD),Automatic,Gasoline,85256,,5YFBPMBE8MP237299,,
Porsche,Cayenne,2023,116980,Red,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,7037,,WP1BA2AY4PDA27600,,
Land Rover,Range Rover Evoque,2021,47990,Red,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,62122,,SALZJ2FX9MH129259,,
