brand,model,model_year,list_price,color,configuration,condition,body_type,wheel_config,transmission,fuel_type,mileage,carfax_link,vin_number,image_link,dealer_address
Ford,Explorer,2020,31900,Blue,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,138045,,1FMSK8DHXLGB69161,,
Kia,Forte,2011,6900,Other,,Used,Other,Front-wheel drive (FWD),Gasoline,KNAFU6A2XB5395860,112394,,NB28602A,,
Ford,Ranger,2021,41898,Black,,Used,Pickup Truck,4 x 4,Automatic,Gasoline,78250,,1FTER4FH9MLD44897,,
Mercedes-Benz,GLE,2017,36995,Other,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,66410,,4JGDA5GB1HA838235,,
Ford,F-150,2019,20995,Blue,,Used,Pickup Truck,4 x 4,Automatic,Gasoline,197869,,1ftfx1e59kke86010,,
Toyota,Venza,2009,12499,"SUV, Crossover",,Used,Front-wheel drive (FWD),Automatic,Gasoline,,190000,,,,
Hyundai,VENUE,2022,22749,Black,,Used,Other,Front-wheel drive (FWD),Automatic,Gasoline,25130,,KMHRB8A31NU149795,,
Ford,F-150,2022,900,White,,Used,Pickup Truck,4 x 4,Automatic,Gasoline,26500,,1ftfw1e8xnkd84393,,
Land Rover,Range Rover Evoque,2015,15000,White,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,136017,,SALVP2BG7FH956022,,
Land Rover,Range Rover Velar,2019,52990,Black,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,43527,,SALYB2EV0KA785915,,
Volvo,XC90,2019,38990,Blue,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,117000,,YV4A22PM8K1502980,,
Toyota,RAV4,2020,29990,Black,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,59000,,2T3B1RFV4LW125631,,
Dodge,Grand Caravan,2017,10990,Silver,,Used,"Minivan, Van",Front-wheel drive (FWD),Automatic,Gasoline,239542,,2C4RDGDG9HR783722,,
Nissan,Altima,2012,6990,Silver,,Used,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,148809,,1N4AL2AP9CC122576,,
Hyundai,Santa Fe,2021,29900,White,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,78049,,5NMS3DAJ4MH312309,,
Buick,Encore,2021,29999,White,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,39418,,KL4MMGSL5MB059863,,
Ford,Escape,2014,10499,Silver,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,168430,,1FMCU9GX0EUD19872,,
Hyundai,VENUE,2022,22749,Black,,Used,Other,Front-wheel drive (FWD),Automatic,Gasoline,25130,,KMHRB8A31NU149795,,
Ford,Mustang,2020,47400,Grey,,Used,Other,Rear-wheel drive (RWD),Manual,Gasoline,36281,,1FA6P8K09L5581304,,
Mitsubishi,Mirage,2018,15990,White,,Used,Other,Front-wheel drive (FWD),Automatic,Gasoline,58800,,ML32A3HJ6JH006976,,
Volkswagen,Tiguan,2018,21995,White,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,127741,,3VV0B7AX2JM157950,,
Genesis,GV80,2023,76990,Grey,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,27137,,KMUHCESCXPU133136,,
Ford,F-150,2017,25900,White,,Used,Pickup Truck,4 x 4,Automatic,Gasoline,185775,,1FTEW1EP3HFC22136,,
Ford,F-150,2016,33900,Blue,,Used,Pickup Truck,4 x 4,Automatic,Gasoline,73027,,1FTEW1EP3GFB87418,,
Mazda,CX-5,2013,10988,Grey,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,112419,,JM3KE4CEXD0139462,,
Toyota,RAV4,2018,26990,Blue,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Hybrid-Electric,119682,,JTMRJREV7JD187812,,
Ford,Bronco Sport,2021,40890,Grey,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,50573,,3FMCR9C61MRA82667,,
Mitsubishi,Eclipse Cross,2020,26990,Black,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,76733,,JA4AT3AA8LZ609318,,
MINI,Cooper Classic Clubman,2010,6413,Red,,Used,Coupe (2 door),Front-wheel drive (FWD),Manual,Gasoline,190695,,WMWML3C53ATX51950,,
Mitsubishi,Outlander,2022,35990,Red,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,34252,,JA4J4UA87NZ602363,,
Chrysler,200-Series,2015,12495,Black,,Used,Other,Front-wheel drive (FWD),Automatic,Gasoline,129964,,1C3CCCAB5FN513055,,
Audi,A3,2006,0,Front-wheel drive (FWD),,Used,Automatic,Gasoline,,,208000,,,,
Nissan,Pathfinder,2019,29990,White,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,30959,,5N1DR2MM8KC644326,,
Kia,Sorento,2022,29990,Grey,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,36205,,5XYRGDLC3NG089158,,
Honda,Civic,2020,60,,,Used,,,,,100000,,,,
Chevrolet,Silverado 1500,2013,11288,Green,,Used,Pickup Truck,4 x 4,Automatic,Gasoline,159393,,3GCPKSE78DG242045,,
Hyundai,Elantra,2015,7990,White,,Used,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,196973,,KMHDH4AE1FU266944,,
Ford,F-150,2013,12688,Black,,Used,Pickup Truck,4 x 4,Automatic,Gasoline,236581,,1FTFX1ET3DFB12227,,
GMC,Sierra 1500,2020,43599,White,,Used,Pickup Truck,4 x 4,Automatic,Gasoline,94681,,1GTU9CED5LZ315672,,
Audi,Q7,2018,29980,Other,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,184449,,WA1MAAF77JD042601,,
Land Rover,Range Rover,2020,77654,White,,Used,"SUV, Crossover",4 x 4,Automatic,Diesel,36860,,SALGS2RK0LA595030,,
Porsche,Taycan,2022,195485,Other,,Used,Other,All-wheel drive (AWD),Automatic,Electric,11008,,WP0CD2Y18NSA85064,,
Chevrolet,Cruze,2017,11988,Blue,,Used,Sedan,Front-wheel drive (FWD),Automatic,Diesel,105854,,1G1BH5SE9H7241168,,
Volkswagen,Golf,2016,20990,Blue,,Used,Hatchback,Other,Manual,Gasoline,66203,,3VW117AU6GM024495,,
Nissan,Rogue,2021,30990,Black,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,92076,,5N1AT3BBXMC727268,,
MINI,Mini Cooper,2023,36990,Green,,Used,Hatchback,Other,Automatic,Hybrid-Electric,11570,,WMW13DJ00P2T32498,,
Toyota,Highlander,2017,34990,Red,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,42612,,5TDDZRFH3HS429960,,
Mazda,CX-5,2020,35990,Blue,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,87299,,JM3KFBDM6L0801625,,
Cadillac,XT5,2022,46990,Black,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,32094,,1GYKNDR43NZ141777,,
Chevrolet,Blazer,2021,35990,White,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,52869,,3GNKBHR49MS542095,,
Chevrolet,Malibu,2023,30990,Grey,,Used,Sedan,Other,Automatic,Gasoline,9716,,1G1ZD5ST2PF144570,,
GMC,Sierra 1500,2020,49990,Red,,Used,Pickup Truck,4 x 4,Automatic,Gasoline,77727,,1GTR9AEF2LZ276776,,
Ford,Bronco Sport,2021,35990,Red,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,78036,,3FMCR9D96MRA66098,,
Hyundai,Palisade,2020,41995,Grey,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,30339,,KM8R2DHE6LU045199,,
Jaguar,F-Type,2021,68390,White,,Used,Other,Rear-wheel drive (RWD),Automatic,Gasoline,19000,,SAJDD5GX7MCK75067,,
Dodge,Grand Caravan,2017,22266,Grey,,Used,"Minivan, Van",Other,Gasoline,2C4RDGEG7HR883543,105531,,PA3543,,
Ram,1500,2019,40100,Blue,,Used,Pickup Truck,4 x 4,Automatic,Gasoline,139750,,1C6SRFLT7KN767090,,
Hyundai,Tucson,2022,41800,White,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Hybrid-Electric,23266,,KM8JCCA16NU081781,,
Chevrolet,Corvette,2021,104350,Blue,,Used,Coupe (2 door),Other,Gasoline,1G1YB2D48M5111077,6528,,PA1077,,
Toyota,Corolla,2021,26499,White,,Used,Other,Front-wheel drive (FWD),Automatic,Gasoline,87581,,5YFBPMBE7MP258015,,
Toyota,Corolla,2021,25990,Grey,,Used,Other,Front-wheel drive (FWD),Automatic,Gasoline,85256,,5YFBPMBE8MP237299,,
Toyota,RAV4,2021,34490,Black,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,94378,,2T3B1RFV8MC205470,,
Jeep,Grand Cherokee,2018,27982,Red,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,122742,,1C4RJFBG7JC132402,,
Toyota,RAV4,2022,45990,Grey,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,50394,,2T3D1RFVXNC278267,,
Toyota,RAV4,2019,37990,Grey,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,48508,,2T3R1RFV3KW035125,,
Volkswagen,Tiguan,2021,34990,Blue,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,41549,,3VV2B7AXXMM152881,,
Dodge,Grand Caravan,2015,15999,"Minivan, Van",,Used,Front-wheel drive (FWD),Automatic,Gasoline,,173000,,,,
Jeep,Wrangler,2021,43999,White,,Used,"SUV, Crossover",4 x 4,Manual,Gasoline,73852,,1C4HJXDG1MW539178,,
Ford,F-150,2017,19995,Grey,,Used,Pickup Truck,4 x 4,Automatic,Gasoline,236792,,1ftfx1ef0hkc93794,,
Honda,Civic,2018,16499,Sedan,,Used,Front-wheel drive (FWD),Manual,Gasoline,,200,,,,
Toyota,Venza,2009,12499,"SUV, Crossover",,Used,Front-wheel drive (FWD),Automatic,Gasoline,,190000,,,,
Dodge,Journey,2019,25399,Black,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,82176,,3C4PDDFG2KT732439,,
Hyundai,Elantra,2017,14908,Black,,Used,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,139996,,KMHD84LF0HU308321,,
Dodge,Journey,2017,19422,Grey,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,88398,,3C4PDDFG8HT610046,,
Chevrolet,Bolt,2019,27897,Grey,,Used,Sedan,Front-wheel drive (FWD),Automatic,Electric,31306,,1G1FZ6S01K4115209,,
Volkswagen,Rabbit,2009,0,Hatchback,,Used,,,,,99800,,,,
Dodge,Grand Caravan,2016,17495,Red,,Used,"Minivan, Van",Front-wheel drive (FWD),Automatic,Gasoline,133215,,2C4RDGDG2GR209073,,
Jeep,Compass,2021,31877,Grey,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,81500,,3C4NJDDB9MT531194,,
Porsche,Boxster,2014,62988,Silver,,Used,Other,Rear-wheel drive (RWD),Manual,Gasoline,11738,,WP0CA2A8XES121625,,
Porsche,911,2016,248767,Purple,,Used,Other,Rear-wheel drive (RWD),Automatic,Gasoline,33091,,WP0AF2A93GS192959,,
Porsche,Cayenne,2021,116099,Orange,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,60147,,WP1BG2AY3MDA49906,,
Porsche,Cayenne,2022,209209,Grey,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,11105,,WP1BK2AY7NDA60150,,
Kia,Rio,2012,11499,Sedan,,Used,Front-wheel drive (FWD),Automatic,Gasoline,,105000,,,,
Toyota,Prius,2008,0,,,Used,,,,,345000,,,,
Dodge,Power Ram 2500,1999,15500,Pickup Truck,,Used,,,,,278000,,,,
Chevrolet,Cruze,2014,6900,,,Used,,,,,183000,,,,
Ram,1500,2023,51770,White,,New,Pickup Truck,Other,Automatic,Gasoline,0,,3C6RR7KG3PG673734,,
Ram,1500,2023,51770,Red,,New,Pickup Truck,Other,Automatic,Gasoline,0,,3C6RR7KG0PG673738,,
Ram,1500,2023,52190,Black,,New,Pickup Truck,Other,Automatic,Gasoline,0,,3C6RR7KG9PG673737,,
Ram,1500,2023,52190,Black,,New,Pickup Truck,Other,Automatic,Gasoline,0,,3C6RR7KG7PG673736,,
Ram,1500,2023,49577,Red,,New,Other,Other,Automatic,Gasoline,0,,1C6RR7KG0PS583904,,
Ram,1500,2021,59990,Black,,Used,Pickup Truck,4 x 4,Automatic,Gasoline,61127,,1C6SRFHT6MN717566,,
Ram,2500,2021,54999,Red,,Used,Pickup Truck,4 x 4,Automatic,Gasoline,34575,,3C6UR5JJXMG645694,,
Honda,Civic,2018,16499,Sedan,,Used,Front-wheel drive (FWD),Manual,Gasoline,,200,,,,
Toyota,Venza,2009,12499,"SUV, Crossover",,Used,Front-wheel drive (FWD),Automatic,Gasoline,,190000,,,,
Audi,RS5,2018,58049,Other,,Used,Other,All-wheel drive (AWD),Automatic,Gasoline,113754,,WUARWAF59JA903860,,
Toyota,RAV4,2017,25990,White,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,84930,,2T3RFREV3HW585422,,
Ram,1500,2023,49577,White,,New,Other,Other,Automatic,Gasoline,0,,1C6RR7KG3PS583900,,
Ram,1500,2023,49997,Black,,New,Other,Other,Automatic,Gasoline,0,,1C6RR7KG7PS583902,,
Ram,1500,2023,49955,Black,,New,Other,Other,Automatic,Gasoline,0,,1C6RR7KG7PS583897,,
Ram,1500,2023,49955,Black,,New,Other,Other,Automatic,Gasoline,0,,1C6RR7KG3PS583895,,
Ram,1500,2023,49577,Red,,New,Other,Other,Automatic,Gasoline,0,,1C6RR7KG2PS583905,,
Ram,1500,2023,50002,White,,New,Other,Other,Automatic,Gasoline,0,,1C6RR7KG0PS583899,,
Ram,1500,2023,49912,Blue,,New,Other,Other,Automatic,Gasoline,0,,1C6RR7KG6PS583907,,
Ram,1500,2023,49997,Black,,New,Other,Other,Automatic,Gasoline,0,,1C6RR7KG9PS583903,,
Ram,1500,2023,52084,White,,New,Other,Other,Automatic,Gasoline,0,,1C6RR7KG5PS577998,,
Ram,1500,2023,49997,Black,,New,Other,Other,Automatic,Gasoline,0,,1C6RR7KG5PS583901,,
Ram,1500,2023,54455,Black,,New,Other,Other,Automatic,Gasoline,0,,1C6RR7KG5PS583896,,
Ram,1500,2023,49912,Blue,,New,Other,Other,Automatic,Gasoline,0,,1C6RR7KG8PS583908,,
Mitsubishi,RVR,2018,16549,Black,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,172860,,JA4AJ3AU4JU600481,,
Mitsubishi,Outlander,2023,55399,Silver,,Used,"SUV, Crossover",4 x 4,Automatic,Hybrid-Electric,11982,,JA4T5VA99PZ613422,,
Kia,Sportage,2021,27999,Black,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,70927,,KNDPNCACXM7880888,,
Nissan,Qashqai,2021,26990,Red,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,32000,,JN1BJ1BW4MW447756,,
Kia,Sedona,2020,29670,Silver,,Used,"Minivan, Van",Front-wheel drive (FWD),Automatic,Gasoline,114000,,KNDMC5C15L6562004,,
Ram,1500,2017,31867,Orange,,Used,Pickup Truck,Other,Gasoline,1C6RR7MT7HS585936,126435,,S15936,,
Jeep,Wrangler,2016,27966,Black,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,134202,,1C4HJWEG1GL300969,,
Dodge,Durango,2022,51887,White,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,29109,,1C4RDJEG5NC194490,,
Jeep,Grand Cherokee,2021,51535,Red,,Used,"SUV, Crossover",Other,Gasoline,1C4RJKDGXM8127286,65097,,PA7286,,
Jeep,Wrangler,2020,34994,Black,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,42969,,1C4GJXAN9LW258131,,
Ford,Edge,2016,16844,Blue,,Used,"SUV, Crossover",Other,Gasoline,2FMPK4J98GBC01713,141873,,PA1713,,
Dodge,Charger,2021,33911,White,,Used,Sedan,Rear-wheel drive (RWD),Automatic,Gasoline,65004,,2C3CDXHG1MH501805,,
Toyota,Tundra,2007,5000,,,Used,,,,,500000,,,,
Dodge,Grand Caravan,2015,15999,"Minivan, Van",,Used,Front-wheel drive (FWD),Automatic,Gasoline,,173000,,,,
Porsche,Cayenne,2021,116099,Orange,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,60147,,WP1BG2AY3MDA49906,,
Kia,Rio,2012,11499,Sedan,,Used,Front-wheel drive (FWD),Automatic,Gasoline,,105000,,,,
Jaguar,F-Type,2020,60890,Black,,Used,Other,Rear-wheel drive (RWD),Automatic,Gasoline,26787,,SAJDD1EV6LCK68135,,
Hyundai,Santa Fe,2021,31495,Silver,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,75249,,5NMS3DAJ5MH355699,,
Chevrolet,Silverado 1500,2014,22736,Black,,Used,Pickup Truck,4 x 4,Automatic,Gasoline,122234,,1GCVKREC0EZ200953,,
Chrysler,Pacifica,2021,36219,Grey,,Used,"Minivan, Van",Front-wheel drive (FWD),Automatic,Gasoline,78828,,2C4RC1BG1MR583219,,
Mazda,3,2018,19246,Grey,,Used,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,71765,,3MZBN1V79JM244571,,
Subaru,Outback,2011,5000,"SUV, Crossover",,Used,All-wheel drive (AWD),Automatic,Gasoline,,253000,,,,
Chevrolet,Silverado 1500,2010,3000,,,Used,,,,,334000,,,,
Ram,1500,2023,72310,White,,New,Pickup Truck,Other,Automatic,Gasoline,0,,1C6SRFLT8PN680418,,
Ram,1500,2023,72711,Silver,,New,Pickup Truck,Other,Automatic,Gasoline,0,,1C6SRFLT6PN680417,,
Ram,1500,2023,51770,White,,New,Pickup Truck,Other,Automatic,Gasoline,0,,3C6RR7KG5PG673735,,
Chevrolet,Silverado 1500,2011,12800,Pickup Truck,,Used,4 x 4,Automatic,Gasoline,,172041,,,,
Hyundai,Tucson,2019,22990,Grey,,Used,"SUV, Crossover",Front-wheel drive (FWD),Automatic,Gasoline,52110,,KM8J23A48KU027360,,
Mitsubishi,Eclipse Cross,2018,24399,Blue,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,32673,,JA4AT3AA4JZ618272,,
Hyundai,Tucson,2019,25495,Black,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,65306,,KM8J3CA45KU959593,,
Ram,1500,2021,59990,Black,,Used,Pickup Truck,4 x 4,Automatic,Gasoline,61127,,1C6SRFHT6MN717566,,
Ram,1500,2021,59990,Black,,Used,Pickup Truck,4 x 4,Automatic,Gasoline,61127,,1C6SRFHT6MN717566,,
Jeep,Compass,2022,44799,Black,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,15118,,3C4NJDDB0NT220559,,
Hyundai,VENUE,2022,22749,Black,,Used,Other,Front-wheel drive (FWD),Automatic,Gasoline,25130,,KMHRB8A31NU149795,,
Toyota,Venza,2009,12499,"SUV, Crossover",,Used,Front-wheel drive (FWD),Automatic,Gasoline,,190000,,,,
BMW,6-Series,2016,36495,Black,,Used,Other,All-wheel drive (AWD),Automatic,Gasoline,92846,,WBA6D6C52GG387769,,
Porsche,911,2016,248767,Purple,,Used,Other,Rear-wheel drive (RWD),Automatic,Gasoline,33091,,WP0AF2A93GS192959,,
Toyota,Celica,1999,9750,,,Used,,,,,150000,,,,
Mazda,CX-3,2016,17500,White,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,126321,,,,
Jaguar,F-Type,2020,60890,Black,,Used,Other,Rear-wheel drive (RWD),Automatic,Gasoline,26787,,SAJDD1EV6LCK68135,,
Dodge,Caravan,2013,9500,"Minivan, Van",,Used,Front-wheel drive (FWD),Automatic,Gasoline,,147000,,,,
Volkswagen,Jetta,2015,9500,Hatchback,,Used,Front-wheel drive (FWD),Automatic,Gasoline,,176000,,,,
Hyundai,Santa Fe,2017,17495,Black,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,127125,,5XYZUDLB6HG400022,,
Ford,F-150,2018,34495,Silver,,Used,Pickup Truck,4 x 4,Automatic,Gasoline,94558,,1FTEW1EP6JFC90162,,
Ford,Edge,2017,900,"SUV, Crossover",,Used,,,,,1,,,,
Volkswagen,Jetta,2012,7000,Black,,Used,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,155340,,,,
BMW,X6 M,2020,107990,Blue,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,15000,,5YMCY0C04L9D18277,,
Land Rover,Range Rover,2017,47990,Black,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,117021,,SALGS2FE7HA364809,,
Dodge,Durango,2019,43749,Grey,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,61234,,1C4SDJCT7KC711172,,
Hyundai,Tucson,2017,17990,Grey,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,162686,,KM8J3CA24HU270507,,
Chevrolet,Colorado,2017,27749,Orange,,Used,Pickup Truck,4 x 4,Automatic,Gasoline,124093,,1GCGTBEN3H1322711,,
Toyota,Corolla,2023,28995,Black,,Used,Other,Front-wheel drive (FWD),Automatic,Gasoline,56866,,5YFB4MDE0PP010084,,
Volkswagen,Touareg,2015,13890,Black,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Diesel,265966,,WVGEP9BP0FD007155,,
Land Rover,Discovery Sport,2017,28990,White,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,75728,,SALCT2BG9HH715679,,
Mazda,CX-5,2019,28499,Grey,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,39085,,JM3KFBCM4K0643382,,
Hyundai,Kona,2020,23899,Grey,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,119095,,KM8K6CAA0LU575336,,
Subaru,Impreza,2020,13495,White,,Used,Other,All-wheel drive (AWD),Automatic,Gasoline,314596,,4S3GTAB62L3704040,,
Ford,Mustang Mach-E,2022,57900,Red,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Electric,23220,,3FMTK4SXXNMA53071,,
Mitsubishi,Eclipse Cross,2020,23495,Brown,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,88039,,JA4AT3AA6LZ602030,,
Ford,F-150,2015,29690,Blue,,Used,Pickup Truck,4 x 4,Automatic,Gasoline,191000,,1FTEW1EG8FFC23943,,
Ford,F-350,2022,88900,Black,,Used,Pickup Truck,4 x 4,Automatic,Diesel,13182,,1FT8W3BT5NEF00482,,
Kia,Rio,2012,11499,Sedan,,Used,Front-wheel drive (FWD),Automatic,Gasoline,,105000,,,,
Chevrolet,Spark,2021,18999,White,,Used,Hatchback,Other,Gasoline,KL8CD6SA8MC724588,75988,,PS4588,,
Ford,F-150,2019,20995,Blue,,Used,Pickup Truck,4 x 4,Automatic,Gasoline,197869,,1ftfx1e59kke86010,,
Mazda,3,2018,19749,Red,,Used,Other,Front-wheel drive (FWD),Automatic,Gasoline,98571,,JM1BN1W34J1168835,,
Jaguar,F-Type,2020,60890,Black,,Used,Other,Rear-wheel drive (RWD),Automatic,Gasoline,26787,,SAJDD1EV6LCK68135,,
Ford,F-350,2019,57500,Black,,Used,Pickup Truck,4 x 4,Automatic,Gasoline,122000,,1FT8W3B60KED20297,,
Ford,F-150,2020,42990,Brown,,Used,Pickup Truck,4 x 4,Automatic,Gasoline,49201,,1FTEW1EP1LFB58087,,
Ford,F-150,2015,24900,Black,,Used,Pickup Truck,4 x 4,Automatic,Gasoline,188255,,1FTEW1EP0FKE90436,,
Ford,Escape,2017,17749,Blue,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,119308,,1FMCU9G90HUB10900,,
Ford,Bronco II,2021,49990,Orange,,Used,Other,4 x 4,Automatic,Gasoline,36856,,1FMDE5AP0MLA75325,,
Ford,Ranger,2023,49537,Grey,,Used,Pickup Truck,4 x 4,Automatic,Gasoline,7990,,1FTER4FH6PLE22198,,
Chevrolet,Silverado 1500,2015,12974,Black,,Used,Pickup Truck,4 x 4,Automatic,Gasoline,307196,,3GCUKREC6FG365290,,
