brand,model,model_year,list_price,color,configuration,condition,body_type,wheel_config,transmission,fuel_type,mileage,carfax_link,vin_number,image_link,dealer_address
Hyundai,Elantra,2021,24900,Black,,Used,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,85008,,KMHLM4AGXMU161454,,
Jeep,Wrangler,2015,24314,Brown,,Used,Convertible,4 x 4,Automatic,Gasoline,148534,,1C4BJWEG3FL713562,,
Volkswagen,Tiguan,2023,44990,Blue,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,18481,,3VV4B7AXXPM039879,,
Ford,F-150,2018,34995,Silver,,Used,Pickup Truck,4 x 4,Automatic,Gasoline,94558,,1FTEW1EP6JFC90162,,
Toyota,Highlander,2023,52990,Blue,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,11023,,5TDKDRBH1PS028966,,
Hyundai,Tucson,2016,19900,White,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,160998,,KM8J3CA23GU243880,,
Land Rover,Range Rover Evoque,2022,55990,Silver,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,32537,,SALZW2FX0NH170348,,
Ford,F-150,2020,57019,Pickup Truck,,Used,4 x 4,Automatic,Gasoline,1FTEW1EP8LKF42424,149449,,TL2424,,
BMW,X5,2022,66990,White,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,61298,,5UXCR6C05N9L34558,,
Subaru,Legacy,2016,20990,White,,Used,Sedan,All-wheel drive (AWD),Automatic,Gasoline,65098,,4S3BNCN67G3044367,,
Hyundai,Kona,2020,25749,Red,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,82574,,KM8K3CA59LU476803,,
Hyundai,Palisade,2023,55749,White,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,34717,,KM8R5DGE1PU561663,,
Hyundai,Accent,2016,10990,Black,,Used,Hatchback,Front-wheel drive (FWD),Manual,Gasoline,95251,,KMHCT5AE5GU296367,,
Volkswagen,Tiguan,2018,30990,White,,Used,"SUV, Crossover",Other,Automatic,Gasoline,65325,,3VV4B7AX5JM185811,,
Mitsubishi,Outlander,2018,21495,Grey,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,142140,,JA4JZ3AX9JZ614740,,
Mercedes-Benz,GLA,2017,25495,Black,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,104000,,WDCTG4GB7HJ296853,,
Honda,Civic,2018,14999,Sedan,,Used,Front-wheel drive (FWD),Manual,Gasoline,,200,,,,
Land Rover,Range Rover Sport,2019,55995,Other,,Used,"SUV, Crossover",Other,Diesel,SALWR2RK9KA826710,125001,,N437881A,,
Chevrolet,Silverado 1500,2020,44749,Black,,Used,Pickup Truck,4 x 4,Automatic,Gasoline,78449,,1GCPYCEF0LZ279777,,
BMW,M2,2021,69595,Black,,Used,Sedan,Rear-wheel drive (RWD),Gasoline,WBS2U7C09M7J21780,9420,,PPT21780,,
Jaguar,F-Pace,2020,49990,White,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,11000,,SADCX2GX0LA660498,,
GMC,Sierra 1500,2023,82990,Grey,,Used,Pickup Truck,Other,Automatic,Gasoline,19646,,1GTUUGEL6PZ246624,,
Cadillac,XTS,2018,28390,Black,,Used,Sedan,All-wheel drive (AWD),Automatic,Gasoline,123000,,2G61N5S33J9172799,,
Dodge,Grand Caravan,2017,34995,Red,,Used,"Minivan, Van",4 x 4,Automatic,Gasoline,142218,,2C4RDGBG9HR751176,,
Chevrolet,Aveo,2011,7000,Hatchback,,Used,Automatic,Gasoline,,,137000,,,,
BMW,X1,2021,39990,White,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,77924,,WBXJG9C09M5T90415,,
Mazda,MX-5 Miata,2019,34990,Red,,Used,Convertible,Other,Automatic,Gasoline,18996,,JM1NDAM7XK0305502,,
Toyota,RAV4,2018,29990,Blue,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,87786,,2T3RFREV2JW818504,,
Nissan,Rogue,2021,33990,Red,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,88828,,5N1AT3BB1MC742984,,
Subaru,Other,2022,36990,Black,,Used,Wagon,Other,Automatic,Gasoline,12141,,JF2GTAGCXNH275753,,
Lincoln,Corsair,2020,33701,Blue,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,85666,,5LMCJ1D99LUL02417,,
Jeep,Cherokee,2021,35813,Grey,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,48674,,1C4PJMBX7MD140364,,
Ford,Edge,2019,28428,Grey,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,54596,,2FMPK4J95KBB01884,,
Chevrolet,Camaro,2018,49990,Red,,Used,Coupe (2 door),Other,Manual,Gasoline,18983,,1G1FG1R74J0156578,,
Toyota,RAV4,2021,32990,White,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,89308,,2T3B1RFV1MC215032,,
Toyota,RAV4,2019,33990,Black,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,23852,,2T3R1RFV5KC009434,,
Toyota,RAV4,2021,34990,Silver,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,85765,,2T3B1RFV4MC191163,,
BMW,4-Series,2015,36990,White,,Used,Convertible,All-wheel drive (AWD),Automatic,Gasoline,64874,,WBA3T7C57F5A36705,,
Ford,F-150,2018,42990,Grey,,Used,Pickup Truck,4 x 4,Automatic,Gasoline,102303,,1FTEW1E51JFA99540,,
Ford,F-150,2016,20000,Automatic,,Used,,,,,560000,,,,
Volkswagen,Atlas,2020,34321,Grey,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,69126,,1V2MC2CA9LC203091,,
Hyundai,Santa Fe,2018,23311,Red,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,130514,,5XYZUDLA4JG558579,,
Honda,Odyssey,2018,24900,White,,Used,"Minivan, Van",Front-wheel drive (FWD),Automatic,Gasoline,211244,,5FNRL6H41JB502270,,
Jeep,Compass,2014,14877,Red,,Used,"SUV, Crossover",Other,Gasoline,1C4NJCAA4ED674017,73926,,T536882AAA,,
Hyundai,Elantra,2017,13965,Black,,Used,Sedan,Front-wheel drive (FWD),Manual,Gasoline,83932,,5NPD74LF8HH047814,,
Ford,F-150,2022,58545,White,,Used,Pickup Truck,4 x 4,Automatic,Gasoline,34577,,1FTEW1EPXNKE12194,,
Land Rover,Range Rover Evoque,2020,41890,Black,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,67000,,SALZP2FX2LH095016,,
Mercedes-Benz,E-Class,2020,54990,Black,,Used,Sedan,All-wheel drive (AWD),Automatic,Gasoline,25450,,W1KZF6JB8LA825197,,
Ford,F-250,2022,73515,Grey,,Used,Pickup Truck,4 x 4,Automatic,Gasoline,71594,,1FT7W2BN8NED20016,,
Ford,F-350,2022,93188,Black,,Used,Pickup Truck,4 x 4,Automatic,Diesel,69807,,1FT8W3BT1NED36048,,
Chevrolet,Cruze,2015,3990,Red,,Used,Sedan,Front-wheel drive (FWD),Manual,Gasoline,188639,,1G1PD5SB7F7197613,,
Lexus,RX,2017,37485,Black,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,98415,,2T2BZMCA2HC089240,,
Ford,Edge,2022,41204,White,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,29851,,2FMPK4K98NBA49508,,
Ford,F-150,2018,22995,White,,Used,Pickup Truck,4 x 4,Automatic,Gasoline,235128,,1ftfw1e52jfd05677,,
Acura,TLX,2015,21699,Blue,,Used,Sedan,All-wheel drive (AWD),Automatic,Gasoline,104575,,19UUB3F78FA804228,,
Mazda,3,2018,20749,Red,,Used,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,98571,,JM1BN1W34J1168835,,
Lincoln,Aviator,2022,74855,White,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,20745,,5LM5J7XC1NGL07096,,
Kia,Sedona,2020,31801,Blue,,Used,"Minivan, Van",Front-wheel drive (FWD),Automatic,Gasoline,114000,,KNDMC5C15L6562004,,
Jeep,Wrangler,2020,39498,Black,,Used,Convertible,4 x 4,Automatic,Gasoline,42969,,1C4GJXAN9LW258131,,
Chrysler,Pacifica,2021,36219,Grey,,Used,"Minivan, Van",Front-wheel drive (FWD),Automatic,Gasoline,78828,,2C4RC1BG1MR583219,,
Chevrolet,Equinox,2016,19968,Red,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,93018,,2GNFLFE32G6324471,,
Mitsubishi,Outlander,2015,19763,White,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,85813,,JA4JZ4AXXFZ602254,,
Ford,F-150,2022,94784,White,,Used,Pickup Truck,All-wheel drive (AWD),Automatic,Electric,15630,,1FT6W1EV8NWG06718,,
Ford,Escape,2017,18990,Black,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,139300,,1FMCU9J93HUE40619,,
Mitsubishi,RVR,2012,5999,Grey,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,213420,,JA4AJ4AU4CZ600833,,
GMC,Sierra 1500,2017,20880,Black,,Used,Pickup Truck,4 x 4,Automatic,Gasoline,171297,,1GTV2LEC1HZ406770,,
Jeep,Compass,2021,27804,Black,,Used,"SUV, Crossover",Other,Gasoline,3C4NJDAB1MT510795,115923,,S10795,,
Kia,Sorento,2018,21572,White,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,159106,,5XYPGDA57JG391798,,
Chevrolet,Tahoe,2016,37877,Black,,Used,"SUV, Crossover",Other,Other,1GNSKCKC5GR455192,171606,,S15192,,
Mazda,3,2018,19842,Grey,,Used,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,71765,,3MZBN1V79JM244571,,
BMW,X6,2021,74990,Black,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,80246,,5UXCY6C09M9F08894,,
Subaru,Other,2019,35990,Silver,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,64592,,JF2GTAFC1KH248793,,
Toyota,Sequoia,2012,23500,Brown,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,150389,,,,
Chrysler,300-Series,2016,21998,White,,Used,Sedan,All-wheel drive (AWD),Automatic,Gasoline,133477,,2C3CCAGG2GH106649,,
Chevrolet,Silverado 1500,2014,12500,Pickup Truck,,Used,Front-wheel drive (FWD),Automatic,Gasoline,,301000,,,,
BMW,X3,2023,78900,Blue,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Other,10500,,,,
BMW,X3,2014,11794,Black,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,139262,,5UXWX9C5XE0D10179,,
Hyundai,Santa Fe,2021,32495,Silver,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,75249,,5NMS3DAJ5MH355699,,
Jaguar,F-Pace,2020,49990,White,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,11000,,SADCX2GX0LA660498,,
Toyota,Highlander,2021,62990,Blue,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,35234,,5TDFZRBH6MS126163,,
Ford,F-150,2018,22995,White,,Used,Pickup Truck,4 x 4,Automatic,Gasoline,235128,,1ftfw1e52jfd05677,,
Land Rover,Range Rover,2020,77945,White,,Used,"SUV, Crossover",4 x 4,Automatic,Diesel,36860,,SALGS2RK0LA595030,,
Porsche,Cayenne,2023,155240,Black,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,19,,WP1BG2AY0PDA33201,,
Porsche,Macan,2020,78750,White,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,51449,,WP1AG2A57LLB55829,,
Porsche,Cayenne,2022,111990,White,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,39076,,WP1BB2AY6NDA52105,,
Porsche,Macan,2017,50445,Black,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,82225,,WP1AG2A53HLB56614,,
Ram,1500 Classic,2023,56384,Blue,,New,Pickup Truck,Other,Automatic,Gasoline,0,,1C6RR7KT2PS572576,,
Toyota,Corolla,2018,20000,Sedan,,Used,,,,,114000,,,,
Chevrolet,Silverado 1500,2014,23000,White,,Used,Pickup Truck,4 x 4,Automatic,Gasoline,131000,,,,
Land Rover,Range Rover Sport,2012,14700,"SUV, Crossover",,Used,,,,,161000,,,,
Honda,CR-V,2011,9800,White,,Used,Hatchback,All-wheel drive (AWD),Automatic,Gasoline,189000,,,,
Ford,F-150,2021,53990,Black,,Used,Pickup Truck,4 x 4,Automatic,Gasoline,42000,,1FTEW1EP0MKE01641,,
Chevrolet,Express,2021,43596,White,,Used,"Minivan, Van",Rear-wheel drive (RWD),Automatic,Gasoline,67887,,1GCWGBFP1M1189506,,
GMC,Yukon,2019,64500,Black,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,53000,,,,
Porsche,911,2016,239990,Purple,,Used,Sedan,Rear-wheel drive (RWD),Automatic,Gasoline,33091,,WP0AF2A93GS192959,,
Chrysler,Town & Country,2015,10995,White,,Used,"Minivan, Van",Front-wheel drive (FWD),Automatic,Other,201098,,2c4rc1bg2fr501856,,
Pontiac,Vibe,2005,2500,Wagon,,Used,Front-wheel drive (FWD),Other,Gasoline,,299000,,,,
Volkswagen,Tiguan,2018,23990,White,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,117249,,3VV2B7AXXJM039847,,
Chevrolet,Silverado 1500,2021,51749,Black,,Used,Pickup Truck,4 x 4,Automatic,Gasoline,56875,,3GCPYFEDXMG250305,,
Jeep,Compass,2024,46730,White,,New,"SUV, Crossover",Other,Automatic,Gasoline,0,,3C4NJDFN9RT594259,,
Toyota,Tacoma,2019,30500,Pickup Truck,,Used,,,,,212000,,,,
Toyota,RAV4,2020,29500,"SUV, Crossover",,Used,All-wheel drive (AWD),Automatic,Gasoline,,72351,,,,
Pontiac,Torrent,2009,4500,,,Used,,,,,183000,,,,
Toyota,Venza,2009,11999,"SUV, Crossover",,Used,Front-wheel drive (FWD),Automatic,Gasoline,,185000,,,,
Jeep,Compass,2023,48953,Grey,,New,"SUV, Crossover",Other,Automatic,Gasoline,0,,3C4NJDDN9PT541660,,
Ram,1500,2023,58990,White,,New,Pickup Truck,Other,Automatic,Gasoline,0,,1C6SRFGTXPN608727,,
Ford,Focus,2013,14500,Hatchback,,Used,Manual,,,,142000,,,,
Ford,Explorer,2019,34995,Black,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,101689,,1fm5k8fh0kga54318,,
Chevrolet,Cruze,2011,6995,Blue,,Used,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,109000,,,,
Chrysler,Town & Country,2015,10995,White,,Used,"Minivan, Van",Front-wheel drive (FWD),Automatic,Other,201098,,2c4rc1bg2fr501856,,
Ford,Escape,2016,15899,Black,,Used,"SUV, Crossover",Front-wheel drive (FWD),Automatic,Gasoline,114781,,1FMCU0F79GUA70858,,
Toyota,Corolla,2016,16699,Silver,,Used,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,146905,,2T1BURHE8GC541573,,
Ford,Explorer,2020,42749,Blue,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,74212,,1FM5K8HC5LGA74034,,
Chevrolet,Silverado 1500,2011,13000,Pickup Truck,,Used,4 x 4,Automatic,Gasoline,,170121,,,,
Honda,Civic,2018,14999,Sedan,,Used,Front-wheel drive (FWD),Manual,Gasoline,,200,,,,
Ford,Escape,2014,8875,,,Used,,,,,164100,,,,
Volvo,S60,2005,4800,Grey,,Used,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,260300,,,,
Nissan,Qashqai,2019,19990,Grey,,Used,"SUV, Crossover",Front-wheel drive (FWD),Manual,Gasoline,84569,,JN1BJ1CP5KW221052,,
Jaguar,F-Pace,2018,32990,Blue,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,69000,,SADCJ2GX6JA203984,,
GMC,Yukon,2019,64500,Black,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,53000,,,,
GMC,Sierra 1500,2019,20500,Silver,,Used,Pickup Truck,4 x 4,Automatic,Gasoline,192376,,2gtv2lec5k1107069,,
Toyota,Corolla,2008,1234,,,Used,,,,,250000,,,,
Toyota,Corolla,2009,0,,,Used,,,,,250000,,,,
Lincoln,Town Car,2003,5400,Grey,,Used,Sedan,Rear-wheel drive (RWD),Automatic,Gasoline,185,,,,
Mitsubishi,Lancer,2013,6990,Red,,Used,Sedan,Front-wheel drive (FWD),Gasoline,JA32U2FU0DU606169,166368,,T600262A,,
Mitsubishi,RVR,2022,33900,Grey,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,26000,,JA4AJVAW1NU606886,,
Kia,Optima,2012,9990,Sedan,,Used,Front-wheel drive (FWD),Automatic,Hybrid-Electric,KNAGM4AD1C5015199,144412,,U5639,,
Ford,F-150,2012,6778,Pickup Truck,,Used,4 x 4,Automatic,Gasoline,1FTFX1EF1CFA77485,291231,,NF30673A,,
Mitsubishi,Outlander,2020,27900,White,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,67185,,JA4AZ2A36LZ613152,,
BMW,X4,2016,26990,Silver,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,118500,,5UXXW3C57G0R22750,,
Porsche,Cayman,2011,49990,Silver,,Used,Sedan,Rear-wheel drive (RWD),Gasoline,WP0AA2A89BU760862,59000,,LN381413A,,
Land Rover,Discovery,2017,30990,Grey,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,135149,,SALRRBBV7HA036963,,
Mazda,Mazda3 Sport,2015,8990,Blue,,Used,Hatchback,Front-wheel drive (FWD),Manual,Gasoline,217792,,3MZBM1L73FM152367,,
Ford,Edge,2018,27661,Blue,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,102719,,2FMPK4K91JBC28841,,
BMW,6-Series,2016,38900,Black,,Used,Sedan,All-wheel drive (AWD),Automatic,Gasoline,92846,,WBA6D6C52GG387769,,
Hyundai,Santa Fe,2011,5788,Grey,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,251505,,5XYZGDAG1BG021748,,
Ford,Escape,2019,21940,Orange,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,109788,,1FMCU9HD2KUB35579,,
Ford,F-150,2021,54404,White,,Used,Pickup Truck,4 x 4,Automatic,Gasoline,23680,,1FTEX1EB7MKF04055,,
Mitsubishi,Outlander,2023,51999,White,,Used,"SUV, Crossover",4 x 4,Automatic,Hybrid-Electric,17728,,JA4T5UA98PZ615155,,
Mazda,3,2018,20749,Red,,Used,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,98571,,JM1BN1W34J1168835,,
Nissan,Rogue,2016,16495,Grey,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,142423,,5N1AT2MV7GC789359,,
BMW,M2,2021,69595,Black,,Used,Sedan,Rear-wheel drive (RWD),Gasoline,WBS2U7C09M7J21780,9420,,PPT21780,,
Honda,Civic,2017,42899,Black,,Used,Hatchback,Front-wheel drive (FWD),Manual,Gasoline,52237,,SHHFK8G35HU300485,,
GMC,Sierra 1500,2019,20500,Silver,,Used,Pickup Truck,4 x 4,Automatic,Gasoline,192376,,2gtv2lec5k1107069,,
BMW,M4,2018,62499,Black,,Used,Sedan,Rear-wheel drive (RWD),Automatic,Gasoline,64893,,WBS4Z9C55JED22992,,
Toyota,RAV4,2017,26599,White,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,84930,,2T3RFREV3HW585422,,
Mazda,3,2018,20749,Red,,Used,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,98571,,JM1BN1W34J1168835,,
Mitsubishi,Eclipse Cross,2022,31495,Red,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,49490,,JA4ATVAA2NZ611600,,
Mitsubishi,RVR,2016,15990,White,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,168588,,JA4AJ4AW0GZ607978,,
Chevrolet,Silverado 1500,2020,44749,Black,,Used,Pickup Truck,4 x 4,Automatic,Gasoline,78449,,1GCPYCEF0LZ279777,,
Honda,Civic,2023,29990,Black,,Used,Sedan,Other,Automatic,Gasoline,34879,,2HGFE2F20PH106262,,
Hyundai,Santa Fe,2015,16100,Black,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,143626,,KM8SNDHF1FU126763,,
Kia,Sportage,2018,18990,Grey,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,155994,,KNDPNCAC6J7359050,,
Toyota,RAV4,2019,29990,Black,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,170112,,2T3B1RFVXKC022701,,
Volkswagen,Tiguan,2021,34990,Blue,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,82660,,3VV2B7AXXMM143436,,
Subaru,Other,2013,12788,Black,,Used,Wagon,All-wheel drive (AWD),Automatic,Gasoline,189784,,JF2GPAKCXD2817821,,
Volkswagen,Touareg,2017,27990,Grey,,Used,"SUV, Crossover",Other,Automatic,Gasoline,107396,,WVGRF7BP8HD000014,,
Toyota,Camry,2021,30990,Grey,,Used,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,86463,,4T1G11AK3MU475833,,
Cadillac,XT6,2022,59990,Black,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,22860,,1GYKPGRS3NZ155348,,
Mercedes-Benz,GLE,2020,63990,Green,,Used,"SUV, Crossover",Other,Automatic,Gasoline,54561,,4JGFB4KB0LA231226,,
Dodge,Grand Caravan,2020,33990,Red,,Used,"Minivan, Van",Other,Automatic,Gasoline,108230,,2C4RDGEG8LR205506,,
Mercedes-Benz,B-Class,2017,20875,Grey,,Used,Hatchback,All-wheel drive (AWD),Automatic,Gasoline,62944,,WDDMH4GB1HJ422038,,
Dodge,Journey,2015,8999,Blue,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,272000,,,,
Toyota,Camry,2020,32515,Silver,,Used,Sedan,Front-wheel drive (FWD),Automatic,Hybrid-Electric,141346,,4T1B21HK5LU523019,,
Ford,F-150,2020,46410,Blue,,Used,Pickup Truck,4 x 4,Automatic,Gasoline,137494,,1FTEW1E42LFB16761,,
Volkswagen,Tiguan,2016,16990,Silver,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,129155,,WVGJV7AX2GW508077,,
Hyundai,Elantra,2023,32495,Grey,,Used,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,5252,,KMHLN4AG5PU476860,,
