brand,model,model_year,list_price,color,configuration,condition,body_type,wheel_config,transmission,fuel_type,mileage,carfax_link,vin_number,image_link,dealer_address
Volkswagen,Tiguan,2018,24990,White,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,117249,,3VV2B7AXXJM039847,,
Ford,F-350,2020,78115,Red,,Used,Pickup Truck,4 x 4,Automatic,Diesel,67000,,1FT8W3BTXLED18211,,
Jaguar,F-Type,2020,60990,Black,,Used,Sedan,Rear-wheel drive (RWD),Automatic,Gasoline,26787,,SAJDD1EV6LCK68135,,
Jeep,Grand Cherokee,2021,57491,Red,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,65097,,1C4RJKDGXM8127286,,
GMC,Terrain,2019,24749,Blue,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,61560,,3GKALTEV1KL301095,,
Hyundai,Elantra,2023,33990,Grey,,Used,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,5252,,KMHLN4AG5PU476860,,
Lexus,RX,2020,56800,Silver,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,50000,,JTJJZKFA7L2022900,,
Audi,A5,2018,36500,Grey,,Used,Hatchback,Automatic,Gasoline,,62000,,,,
Ford,Bronco II,2021,56225,Orange,,Used,Convertible,4 x 4,Automatic,Gasoline,36856,,1FMDE5AP0MLA75325,,
Hyundai,Santa Fe,2017,19128,Grey,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,124251,,5XYZUDLB8HG469648,,
Chevrolet,Silverado 1500,2015,13356,Black,,Used,Pickup Truck,4 x 4,Automatic,Gasoline,307196,,3GCUKREC6FG365290,,
Kia,Rio,2013,4950,,,Used,,,,,227000,,,,
Land Rover,Range Rover,2022,114990,White,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,30000,,SALGS2SEXNA458619,,
Audi,A6,2014,23890,White,,Used,Sedan,All-wheel drive (AWD),Automatic,Diesel,131000,,WAUHMCFC1EN012871,,
Land Rover,Range Rover Sport,2016,38990,Black,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,104981,,SALWS2VF3GA569158,,
Porsche,Macan,2015,29490,Grey,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,145000,,WP1AB2A51FLB41024,,
Subaru,Legacy,2016,21749,White,,Used,Sedan,All-wheel drive (AWD),Automatic,Gasoline,65098,,4S3BNCN67G3044367,,
Hyundai,Kona,2020,25899,Red,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,82574,,KM8K3CA59LU476803,,
Hyundai,Sonata,2021,33454,Sedan,,Used,Front-wheel drive (FWD),Automatic,Gasoline,5NPEH4J28MH066925,11624,,PS6925,,
Ford,Mustang,2015,23885,Red,,Used,Sedan,Rear-wheel drive (RWD),Manual,Gasoline,50640,,1FA6P8AM6F5398158,,
Honda,Civic,2017,19908,Blue,,Used,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,92909,,2HGFC2F8XHH000980,,
Ford,F-150,2020,38321,Silver,,Used,Pickup Truck,4 x 4,Automatic,Gasoline,106326,,1FTEW1E45LFC43956,,
Toyota,Corolla,2016,16749,Silver,,Used,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,146905,,2T1BURHE8GC541573,,
Jeep,Cherokee,2019,24877,Red,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,91491,,1C4PJMAB8KD190709,,
Kia,Sportage,2022,39995,Black,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,24000,,KNDPNCACXN7992768,,
Nissan,Rogue,2021,33990,Blue,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,68507,,5N1AT3BB2MC730729,,
Nissan,Other,2021,28990,Grey,,Used,Wagon,Other,Automatic,Gasoline,82254,,3N1CP5CV0ML477293,,
BMW,X3,2021,47990,Black,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,73299,,5UXTY5C02M9G99259,,
Chevrolet,Silverado 1500,2020,41990,Grey,,Used,Pickup Truck,4 x 4,Automatic,Gasoline,113935,,1GCPYCEF3LZ169600,,
Lexus,ES,2019,42990,Grey,,Used,Sedan,Other,Automatic,Gasoline,47276,,JTHBZ1B11K2003408,,
Toyota,Highlander,2021,62990,Blue,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,35234,,5TDFZRBH6MS126163,,
Toyota,Tacoma,2005,1234,Automatic,,Used,,,,,500000,,,,
Dodge,Grand Caravan,2017,23987,Grey,,Used,"Minivan, Van",Front-wheel drive (FWD),Automatic,Gasoline,105531,,2C4RDGEG7HR883543,,
Chevrolet,Corvette,2021,105555,Blue,,Used,Sedan,Rear-wheel drive (RWD),Automatic,Gasoline,6528,,1G1YB2D48M5111077,,
Volkswagen,Tiguan,2016,17999,Silver,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,129155,,WVGJV7AX2GW508077,,
Nissan,Rogue,2016,17995,White,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,115040,,5N1AT2MV4GC804416,,
Hyundai,Santa Fe,2021,32799,Silver,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,75249,,5NMS3DAJ5MH355699,,
Mazda,3,2021,25988,Grey,,Used,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,73788,,JM1BPADL6M1324486,,
GMC,Terrain,2019,24749,Blue,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,61560,,3GKALTEV1KL301095,,
Ford,F-150,2011,7500,Pickup Truck,,Used,Rear-wheel drive (RWD),Automatic,Gasoline,,363000,,,,
Kia,Rio,2013,13000,Hatchback,,Used,,,,,136000,,,,
Dodge,Durango,2017,28986,Red,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,132898,,1C4RDJDG0HC723012,,
Ford,Flex,2010,4900,"SUV, Crossover",,Used,Front-wheel drive (FWD),Automatic,Gasoline,,230000,,,,
Toyota,Sequoia,2012,24700,Brown,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,150389,,,,
Honda,Civic,2020,55,,,Used,,,,,100000,,,,
Hyundai,Elantra,2016,10500,,,Used,,,,,155849,,,,
Honda,Civic,2006,1000,Sedan,,Damaged,Front-wheel drive (FWD),Manual,Gasoline,,208000,,,,
Porsche,911,2019,129590,Grey,,Used,Sedan,All-wheel drive (AWD),Automatic,Gasoline,13715,,WP0AA2A90KS104389,,
Lexus,RX,2017,37485,Black,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,98415,,2T2BZMCA2HC089240,,
Porsche,Cayenne,2022,139290,Other,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,19086,,WP1AG2AYXNDA38835,,
Porsche,911,2012,97290,Other,,Used,Sedan,All-wheel drive (AWD),Manual,Gasoline,60000,,WP0CB2A92CS754719,,
Jeep,Grand Cherokee,2024,69900,Black,,New,"SUV, Crossover",Other,Automatic,Gasoline,0,,1C4RJHBGXR8945193,,
Dodge,Charger,2023,57085,Other,,New,"SUV, Crossover",Rear-wheel drive (RWD),Automatic,Gasoline,0,,2C3CDXCT5PH704172,,
Jeep,Grand Cherokee,2024,69405,White,,New,"SUV, Crossover",Other,Automatic,Gasoline,0,,1C4RJHBG8R8945192,,
Dodge,Charger,2023,57085,Black,,New,"SUV, Crossover",Rear-wheel drive (RWD),Automatic,Gasoline,0,,2C3CDXCT3PH704171,,
Dodge,Charger,2023,61270,Blue,,New,"SUV, Crossover",Rear-wheel drive (RWD),Automatic,Gasoline,0,,2C3CDXCT1PH704170,,
Jeep,Grand Cherokee,2024,69405,White,,New,"SUV, Crossover",Other,Automatic,Gasoline,0,,1C4RJHBG6R8945191,,
Jeep,Grand Cherokee,2024,69900,Black,,New,"SUV, Crossover",Other,Automatic,Gasoline,0,,1C4RJHBG1R8945194,,
Ram,1500,2024,103744,Silver,,New,Pickup Truck,Other,Automatic,Gasoline,0,,1C6SRFHT6RN188501,,
Chevrolet,Cruze,2016,14499,Blue,,Used,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,135000,,,,
Land Rover,Range Rover,2020,77945,White,,Used,"SUV, Crossover",4 x 4,Automatic,Diesel,36860,,SALGS2RK0LA595030,,
Hyundai,Elantra,2023,33990,Grey,,Used,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,5252,,KMHLN4AG5PU476860,,
Mazda,3,2018,20995,Red,,Used,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,98571,,JM1BN1W34J1168835,,
Toyota,Venza,2009,11999,"SUV, Crossover",,Used,Front-wheel drive (FWD),Automatic,Gasoline,,185000,,,,
Pontiac,Torrent,2009,4500,,,Used,,,,,183000,,,,
Chrysler,200-Series,2013,7000,Grey,,Used,Sedan,Front-wheel drive (FWD),Automatic,,192000,,,,
Ford,Explorer Sport,2009,3000,,,Used,,,,,176400,,,,
Honda,Accord,1996,3500,Brown,,Used,Coupe (2 door),Front-wheel drive (FWD),Automatic,Gasoline,240000,,,,
Chrysler,200-Series,2012,6000,,,Used,,,,,190000,,,,
Jaguar,F-Type,2020,60990,Black,,Used,Sedan,Rear-wheel drive (RWD),Automatic,Gasoline,26787,,SAJDD1EV6LCK68135,,
Hyundai,Palisade,2023,55995,White,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,34717,,KM8R5DGE1PU561663,,
Ram,1500,2016,24499,Grey,,Used,Pickup Truck,4 x 4,Automatic,Gasoline,107299,,1C6RR7FT8GS347086,,
Subaru,Impreza,2021,26995,Blue,,Used,Other,All-wheel drive (AWD),Automatic,Gasoline,23912,,4S3GTAV63M3717196,,
Chevrolet,Silverado 1500,2022,46000,,,Used,,,,,21000,,,,
Subaru,Outback,2014,11900,All-wheel drive (AWD),,Used,Automatic,,,,225000,,,,
GMC,Terrain,2019,24749,Blue,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,61560,,3GKALTEV1KL301095,,
Ford,Edge,2022,41204,White,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,29851,,2FMPK4K98NBA49508,,
Audi,A6,2014,23890,White,,Used,Sedan,All-wheel drive (AWD),Automatic,Diesel,131000,,WAUHMCFC1EN012871,,
Ford,F-150,2018,22995,White,,Used,Pickup Truck,4 x 4,Automatic,Gasoline,235128,,1ftfw1e52jfd05677,,
Chrysler,Town & Country,2015,10995,White,,Used,"Minivan, Van",Front-wheel drive (FWD),Automatic,Other,201098,,2c4rc1bg2fr501856,,
Jaguar,F-Pace,2020,49990,White,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,11000,,SADCX2GX0LA660498,,
Porsche,Cayenne,2011,29995,"SUV, Crossover",,Used,,,,,90700,,,,
Volkswagen,Jetta,2010,2500,Sedan,,Used,Front-wheel drive (FWD),Automatic,Diesel,,239999,,,,
Mazda,CX-3,2019,29800,Blue,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,36593,,,,
Chevrolet,Silverado 1500,2011,13000,Pickup Truck,,Used,4 x 4,Automatic,Gasoline,,171021,,,,
Land Rover,Range Rover,2017,48990,Black,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,117021,,SALGS2FE7HA364809,,
Chevrolet,Silverado 1500,2021,51990,Black,,Used,Pickup Truck,4 x 4,Automatic,Gasoline,56875,,3GCPYFEDXMG250305,,
Ford,Escape,2016,15999,Black,,Used,"SUV, Crossover",Front-wheel drive (FWD),Automatic,Gasoline,114781,,1FMCU0F79GUA70858,,
Ford,Escape,2014,11495,Red,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,139619,,,,
Hyundai,Elantra,2012,4900,Gold,,Used,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,139000,,,,
Ford,Escape,2009,5000,"SUV, Crossover",,Used,Front-wheel drive (FWD),Automatic,Gasoline,,394000,,,,
Honda,Ridgeline,2019,34996,White,,Used,Pickup Truck,All-wheel drive (AWD),Automatic,Gasoline,115815,,5FPYK3F56KB506249,,
GMC,Yukon,2019,64500,Black,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,53000,,,,
Mercedes-Benz,CLA,2023,56788,Blue,,New,Coupe (2 door),All-wheel drive (AWD),Automatic,Gasoline,0,,W1K5J4HBXPN396148,,
Hyundai,Elantra,2023,33990,Grey,,Used,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,5252,,KMHLN4AG5PU476860,,
Nissan,Rogue,2016,17995,White,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,115040,,5N1AT2MV4GC804416,,
Toyota,RAV4,2020,30995,Silver,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,110020,,,,
Dodge,Grand Caravan,2017,49344,"Minivan, Van",,Used,Front-wheel drive (FWD),Automatic,Gasoline,,67500,,,,
Toyota,Yaris,2008,1500,Hatchback,,Used,Rear-wheel drive (RWD),Manual,Gasoline,,300100,,,,
Kia,Sportage,2015,11350,Black,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,168668,,KNDPBCAC3F7682746,,
Porsche,911,2018,169190,Blue,,Used,Sedan,All-wheel drive (AWD),Manual,Gasoline,43559,,WP0BB2A9XJS134385,,
Honda,CR-V,2018,28990,Grey,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,41914,,2HKRW2H29JH126417,,
Honda,Civic,2009,2850,Black,,Used,Sedan,Manual,Gasoline,,243000,,,,
Honda,Pilot,2010,8000,Black,,Used,"SUV, Crossover",Automatic,Gasoline,,250000,,,,
Ford,F-150,2018,45000,Black,,Used,Pickup Truck,4 x 4,Automatic,Gasoline,101123,,1FTEW1E5XJFB91066,,
Chevrolet,Sonic,2012,3990,Black,,Used,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,239355,,1G1JC6EH0C4118200,,
Ford,Other,2022,54990,Black,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Electric,22000,,3FMTK3SU4NMA09230,,
Jaguar,E-Pace,2018,26490,White,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,123507,,SADFJ2FX1J1Z17939,,
Land Rover,Range Rover,2020,93990,Grey,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,85173,,SALGV2SE5LA401278,,
Infiniti,QX80,2020,54990,"SUV, Crossover",,Used,All-wheel drive (AWD),Automatic,Gasoline,JN8AZ2NC4L9470092,79034,,MBU2836,,
Hyundai,Tucson,2018,19990,Black,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,134656,,KM8J3CA4XJU730969,,
Ford,Escape,2015,27988,Other,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,195448,,1FMCU9J90FUC15426,,
Toyota,RAV4,2012,13988,Blue,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,162782,,2T3BF4DV6CW229609,,
Mercedes-Benz,C-Class,2019,37990,Black,,Used,Sedan,All-wheel drive (AWD),Automatic,Gasoline,64393,,55SWF8EB0KU292561,,
Volkswagen,Tiguan,2021,36990,Red,,Used,"SUV, Crossover",Other,Automatic,Gasoline,62198,,3VV2B7AX2MM142393,,
Nissan,Rogue,2016,17995,White,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,115040,,5N1AT2MV4GC804416,,
Land Rover,Range Rover Sport,2019,55995,Other,,Used,"SUV, Crossover",Other,Diesel,SALWR2RK9KA826710,125001,,N437881A,,
GMC,Sierra 1500,2019,20500,Silver,,Used,Pickup Truck,4 x 4,Automatic,Gasoline,192376,,2gtv2lec5k1107069,,
Audi,A6,2014,23890,White,,Used,Sedan,All-wheel drive (AWD),Automatic,Diesel,131000,,WAUHMCFC1EN012871,,
Chevrolet,Silverado 2500,2022,88995,Black,,Used,Pickup Truck,4 x 4,Automatic,Diesel,53500,,2gc4yrey0n1205018,,
Jaguar,F-Type,2020,60990,Black,,Used,Sedan,Rear-wheel drive (RWD),Automatic,Gasoline,26787,,SAJDD1EV6LCK68135,,
Mitsubishi,RVR,2019,22995,Blue,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,75026,,JA4AJ3AU5KU604640,,
Ford,Flex,2018,27757,Black,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,131595,,2FMHK6D82JBA19967,,
Jaguar,F-Pace,2020,49990,White,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,11000,,SADCX2GX0LA660498,,
Toyota,Corolla,2021,24990,Red,,Used,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,90675,,5YFBPMBE3MP243205,,
Ford,Edge,2016,6889,Black,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,308146,,2FMPK4G92GBB68537,,
Volkswagen,Jetta,2017,15437,Red,,Used,Sedan,Front-wheel drive (FWD),Manual,Gasoline,117376,,3VWB67AJ3HM235117,,
Ford,Focus,2012,5487,Sedan,,Used,Front-wheel drive (FWD),Manual,Gasoline,1FAHP3F26CL388756,150965,,NA60556B,,
Ford,F-150,2022,51520,White,,Used,Pickup Truck,4 x 4,Automatic,Gasoline,86331,,1FTFW1E59NFA99571,,
Ford,F-150,2021,88825,Blue,,Used,Pickup Truck,4 x 4,Automatic,Other,90368,,1FTFW1ED3MFA93559,,
Ford,F-150,2022,74889,Grey,,Used,Pickup Truck,4 x 4,Automatic,Gasoline,34673,,1FTFW1E88NFB53646,,
Toyota,Tundra,2012,9688,White,,Used,Pickup Truck,Rear-wheel drive (RWD),Automatic,Gasoline,244835,,5TFLY5F12CX124821,,
Hyundai,Elantra,2023,33990,Grey,,Used,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,5252,,KMHLN4AG5PU476860,,
Mazda,3,2018,20995,Red,,Used,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,98571,,JM1BN1W34J1168835,,
Chevrolet,Silverado 1500,2020,44995,Black,,Used,Pickup Truck,4 x 4,Automatic,Gasoline,78449,,1GCPYCEF0LZ279777,,
Ford,Explorer,2020,42990,Blue,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,74212,,1FM5K8HC5LGA74034,,
Mitsubishi,Outlander,2020,33990,White,,Used,"SUV, Crossover",4 x 4,Automatic,Hybrid-Electric,56872,,JA4J24A52LZ606961,,
Ford,F-150,2016,31990,Black,,Used,Pickup Truck,4 x 4,Automatic,Gasoline,133747,,1FTEW1EP3GFC50856,,
Mitsubishi,Outlander,2018,17495,Brown,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,194262,,JA4AZ2A32JZ619043,,
Audi,Q5,2018,33990,Grey,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,101990,,WA1ENAFY2J2132588,,
Nissan,Rogue,2021,42990,Blue,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,48150,,JN8AT3DD0MW306097,,
